NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Masyn Winn	-145	SS	R	1	.275	STL	@	KC	17th	5th	h+r+rbi	1.5	1,5,2,0,4,1,2,4,2,1	1.88	49%	60%	33%	0%	.100 1-10, 0 HR, 0 RBI, 1 BB, 0 SO	Wacha	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+105
Brice Turang	-145	2B	L	1	.259	MIL	v	CIN	20th	6th	h+r+rbi	1.5	4,2,0,0,2,1,0,4,2,4	1.86	49%	60%	31%	39%	.193 11-57, 2 HR, 8 RBI, 7 BB, 9 SO	Martinez	R	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	'+105
Ceddanne Rafaela	-115	CF	R	9	.257	BOS	v	HOU	24th	21st	h+r+rbi	1.5	4,2,1,5,3,0,3,2,1,2	1.97	49%	70%	29%	67%	.429 3-7, 0 HR, 1 RBI, 2 BB, 3 SO	Arrighetti	R		-120
Kevin Pillar	-165	CF	R	4	.280	LAA	@	WSH	5th	4th	h+r+rbi	1.5	3,4,1,0,2,1,2,0,4,2	1.92	49%	60%	0%	100%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L	.312 5-16, 1 HR, 4 RBI, 1 BB, 4 SO	'+120
Taylor Walls	-160	SS	S	9	.157	TB	v	BAL	22nd	20th	h+r+rbi	0.5	0,0,1,0,1,1,0,0,3,1	0.84	48%	50%	56%	53%	.222 8-36, 1 HR, 1 RBI, 5 BB, 11 SO	Burnes	R		'+115
Masataka Yoshida	-125	LF	L	3	.284	BOS	v	HOU	24th	21st	h+r+rbi	1.5	9,4,1,1,0,0,6,6,2,0	2.03	48%	50%	52%	43%	.259 7-27, 0 HR, 2 RBI, 2 BB, 2 SO	Arrighetti	R		-110
Jonathan India	-120	2B	R	1	.253	CIN	@	MIL	19th	30th	h+r+rbi	1.5	3,0,0,4,0,4,1,1,2,0	1.82	48%	40%	51%	35%	.200 13-65, 1 HR, 8 RBI, 2 BB, 17 SO	Myers	R		-115
Adley Rutschman	-110	C	S	5	.261	BAL	@	TB	13th	28th	h+r+rbi	1.5	1,0,2,1,1,4,5,1,2,1	2.19	48%	40%	51%	50%	.230 17-74, 3 HR, 14 RBI, 11 BB, 20 SO	Alexander	L		-120
Eugenio Suarez	'+105	3B	R	6	.228	ARI	v	PHI	29th	23rd	h+r+rbi	1.5	13,3,2,2,0,3,2,2,3,1	1.83	48%	80%	48%	43%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	-145
Brandon Nimmo	'+100	LF	L	2	.233	NYM	@	SEA	30th	27th	h+r+rbi	1.5	3,2,0,4,2,0,0,3,0,1	2.08	48%	50%	48%	62%	.357 5-14, 1 HR, 1 RBI, 3 BB, 4 SO	Gilbert	R	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	-140
Jeimer Candelario	-105	3B	S	6	.231	CIN	@	MIL	19th	30th	h+r+rbi	1.5	0,2,0,1,3,2,2,1,4,2	1.83	48%	60%	46%	46%	.235 12-51, 2 HR, 6 RBI, 0 BB, 16 SO	Myers	R		-130
Colton Cowser	'+115	LF	L	1	.241	BAL	@	TB	13th	28th	h+r+rbi	1.5	2,5,2,2,2,5,0,1,7,3	1.72	48%	80%	39%	45%	.194 7-36, 1 HR, 3 RBI, 2 BB, 15 SO	Alexander	L		-160
Ramon Laureano	-150	RF	R	-	.258	ATL	@	COL	1st	1st	h+r+rbi	1.5	4,0,1,1,0,1,0,0,3,3	1.4	48%	30%	0%	100%	.250 1-4, 1 HR, 1 RBI, 0 BB, 2 SO	Hudson	R		'+110
Jd Martinez	'+125	DH	R	3	.256	NYM	@	SEA	30th	27th	h+r+rbi	1.5	4,3,0,2,7,0,0,0,3,1	1.95	48%	50%	0%	0%	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	Gilbert	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 2 SO	-165
Paul Goldschmidt	-110	1B	R	4	.231	STL	@	KC	17th	5th	h+r+rbi	1.5	1,3,6,1,0,0,0,0,3,3	1.82	47%	40%	56%	55%	.259 7-27, 1 HR, 2 RBI, 3 BB, 9 SO	Wacha	R	.211 4-19, 0 HR, 2 RBI, 3 BB, 8 SO	-125
Charlie Blackmon	-145	RF	L	1	.253	COL	v	ATL	23rd	16th	h+r+rbi	1.5	2,1,2,4,1,0,0,1,0,4	1.84	47%	40%	55%	47%	.333 5-15, 0 HR, 1 RBI, 2 BB, 3 SO	Fried	L	.000 0-6, 0 HR, 0 RBI, 1 BB, 0 SO	'+110
Adolis Garcia	'+105	RF	R	7	.208	TEX	@	NYY	28th	26th	h+r+rbi	1.5	2,1,2,1,0,2,0,2,0,1	1.76	47%	40%	52%	43%	.222 6-27, 2 HR, 3 RBI, 3 BB, 8 SO	Rodon	L		-145
Elly De La Cruz	-130	SS	S	2	.267	CIN	@	MIL	19th	30th	h+r+rbi	1.5	1,1,0,0,0,10,8,0,5,0	2.13	47%	30%	52%	50%	.258 16-62, 5 HR, 9 RBI, 5 BB, 19 SO	Myers	R		-105
Ryan Mountcastle	-110	1B	R	6	.269	BAL	@	TB	13th	28th	h+r+rbi	1.5	7,0,4,0,1,1,2,1,1,2	2.02	47%	40%	51%	49%	.311 14-45, 3 HR, 7 RBI, 5 BB, 12 SO	Alexander	L		-120
Oneil Cruz	-105	SS	L	3	.262	PIT	@	LAD	26th	22nd	h+r+rbi	1.5	4,2,0,0,9,1,0,1,5,6	2.09	47%	50%	50%	67%	.357 5-14, 2 HR, 5 RBI, 0 BB, 6 SO	Ryan	R		-130
Brendan Donovan	-115	LF	L	5	.265	STL	@	KC	17th	5th	h+r+rbi	1.5	0,6,0,2,4,0,1,0,3,4	1.91	47%	50%	46%	43%	.333 7-21, 0 HR, 0 RBI, 0 BB, 3 SO	Wacha	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-120
Willi Castro	-120	2B	S	1	.260	MIN	v	CLE	27th	18th	h+r+rbi	1.5	0,0,5,4,7,1,0,0,4,1	1.86	47%	40%	42%	39%	.260 13-50, 1 HR, 3 RBI, 3 BB, 18 SO	Williams	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-115
Elias Diaz	-115	C	R	8	.274	COL	v	ATL	23rd	16th	h+r+rbi	1.5	0,1,2,1,0,0,1,5,0,4	1.72	47%	30%	42%	48%	.226 7-31, 1 HR, 2 RBI, 1 BB, 9 SO	Fried	L	.333 3-9, 0 HR, 0 RBI, 0 BB, 2 SO	-120
Bobby Witt	-105	SS	R	2	.344	KC	v	STL	9th	3rd	h+r+rbi	2.5	3,5,6,2,1,1,2,4,10,0	2.94	47%	50%	39%	36%	.276 8-29, 2 HR, 6 RBI, 1 BB, 6 SO	Pallante	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	-130
Wilyer Abreu	-120	RF	L	2	.269	BOS	v	HOU	24th	21st	h+r+rbi	1.5	6,2,0,8,0,8,1,0,0,0	1.83	47%	40%	36%	50%	.400 6-15, 1 HR, 5 RBI, 2 BB, 4 SO	Arrighetti	R		-115
Ryan Jeffers	'+125	C	R	8	.227	MIN	v	CLE	27th	18th	h+r+rbi	1.5	0,0,2,3,1,5,1,0,0,3	1.82	47%	40%	36%	32%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-170
Michael Stefanic	-105	2B	R	9	.340	LAA	@	WSH	5th	4th	h+r+rbi	1.5	0,0,0,1,2,3,0,4,4,2	1.59	47%	50%	26%	100%	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	Corbin	L		-130
Bligh Madris	'+105	RF	L	5	.312	DET	@	SF	8th	12th	h+r+rbi	1.5	0,2,2,1,6,1,0,1,2,0	1.6	47%	40%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Webb	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-140
Corey Julks	-175	LF	R	8	.222	CHW	v	CHC	25th	19th	h+r+rbi	0.5	1,0,0,0,0,0,0,0,1,0	0.92	47%	20%	0%	67%	.333 3-9, 1 HR, 1 RBI, 1 BB, 2 SO	Steele	L	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	'+130
Alex Verdugo	-120	LF	L	1	.236	NYY	v	TEX	14th	15th	h+r+rbi	1.5	6,4,3,3,3,0,1,1,5,2	1.86	46%	70%	51%	56%	.100 2-20, 0 HR, 1 RBI, 2 BB, 1 SO	Eovaldi	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 0 SO	-110
Brandon Lowe	'+115	2B	L	2	.262	TB	v	BAL	22nd	20th	h+r+rbi	1.5	3,3,1,0,6,3,4,1,6,0	2.06	46%	60%	48%	48%	.136 8-59, 2 HR, 6 RBI, 8 BB, 18 SO	Burnes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	-155
Andres Gimenez	-115	2B	L	6	.257	CLE	@	MIN	16th	25th	h+r+rbi	1.5	1,1,2,1,2,6,0,3,2,2	1.86	46%	60%	43%	42%	.288 21-73, 1 HR, 7 RBI, 5 BB, 11 SO	Richardson	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	-115
Ryan Mcmahon	-110	3B	L	4	.253	COL	v	ATL	23rd	16th	h+r+rbi	1.5	0,5,1,1,2,0,0,0,0,4	1.88	46%	30%	42%	43%	.417 10-24, 3 HR, 6 RBI, 4 BB, 6 SO	Fried	L	.000 0-5, 0 HR, 0 RBI, 1 BB, 2 SO	-125
Michael Busch	-115	1B	L	2	.263	CHC	@	CHW	3rd	7th	h+r+rbi	1.5	0,0,0,3,5,2,0,2,5,1	1.75	46%	50%	31%	0%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-120
Wyatt Langford	-110	LF	R	5	.242	TEX	@	NYY	28th	26th	h+r+rbi	1.5	2,3,2,4,3,0,0,0,0,3	1.83	46%	60%	0%	0%		Rodon	L		-125
Luis Robert	'+100	CF	R	3	.203	CHW	v	CHC	25th	19th	h+r+rbi	1.5	0,5,1,0,0,3,0,2,0,0	1.65	45%	30%	56%	69%	.233 7-30, 2 HR, 3 RBI, 2 BB, 11 SO	Steele	L		-135
Nolan Schanuel	-135	1B	L	1	.253	LAA	@	WSH	5th	4th	h+r+rbi	1.5	4,1,2,2,1,0,3,1,6,0	1.71	45%	50%	55%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Corbin	L		'+100
Nathaniel Lowe	'+130	1B	L	6	.260	TEX	@	NYY	28th	26th	h+r+rbi	1.5	0,3,6,1,0,1,0,0,1,4	1.84	45%	30%	54%	30%	.273 6-22, 1 HR, 2 RBI, 6 BB, 7 SO	Rodon	L		-180
Jt Realmuto	-120	C	R	6	.246	PHI	@	ARI	2nd	11th	h+r+rbi	1.5	1,1,4,1,0,2,1,1,5,0	1.86	45%	30%	50%	48%	.357 10-28, 3 HR, 7 RBI, 2 BB, 3 SO	Gallen	R	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	-115
Bryson Stott	'+100	2B	L	8	.237	PHI	@	ARI	2nd	11th	h+r+rbi	1.5	0,3,3,2,0,0,3,3,0,0	1.7	45%	50%	48%	62%	.333 13-39, 3 HR, 6 RBI, 2 BB, 8 SO	Gallen	R	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	-135
Max Kepler	-105	RF	L	5	.266	MIN	v	CLE	27th	18th	h+r+rbi	1.5	2,0,3,3,1,1,0,1,1,2	1.79	45%	40%	47%	41%	.176 12-68, 2 HR, 6 RBI, 4 BB, 16 SO	Williams	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-130
Alejandro Kirk	-145	C	R	5	.249	TOR	v	OAK	7th	2nd	h+r+rbi	1.5	5,2,3,1,3,3,6,2,2,1	1.54	45%	80%	40%	31%	.154 2-13, 0 HR, 1 RBI, 4 BB, 2 SO	Bido	R		'+110
Michael Toglia	-105	1B	S	7	.206	COL	v	ATL	23rd	16th	h+r+rbi	1.5	0,0,5,0,0,0,0,2,1,2	1.8	45%	30%	34%	43%	.143 2-14, 0 HR, 0 RBI, 1 BB, 3 SO	Fried	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-130
Jarren Duran	'+110	LF	L	1	.293	BOS	v	HOU	24th	21st	h+r+rbi	2.5	5,1,2,3,1,6,4,1,0,3	2.45	45%	50%	26%	50%	.250 4-16, 1 HR, 3 RBI, 1 BB, 4 SO	Arrighetti	R		-150
Trent Grisham	-160	CF	L	9	.190	NYY	v	TEX	14th	15th	h+r+rbi	0.5	2,0,0,3,3,0,0,4,2,1	1.13	44%	60%	62%	69%	.143 1-7, 0 HR, 0 RBI, 3 BB, 1 SO	Eovaldi	R		'+120
Vidal Brujan	-180	SS	S	8	.217	MIA	v	SD	18th	29th	h+r+rbi	0.5	0,1,1,0,4,0,0,0,2,0	1.0	44%	40%	56%	33%	.167 1-6, 0 HR, 1 RBI, 0 BB, 1 SO	Waldron	R		'+130
Andrew Mccutchen	-105	RF	R	1	.231	PIT	@	LAD	26th	22nd	h+r+rbi	1.5	3,0,1,2,2,5,1,1,1,6	1.8	44%	50%	53%	44%	.118 4-34, 1 HR, 4 RBI, 4 BB, 10 SO	Ryan	R		-130
Luis Garcia	-150	2B	L	3	.293	WSH	v	LAA	11th	9th	h+r+rbi	1.5	1,2,4,7,4,1,2,0,7,3	2.06	44%	70%	50%	50%	.286 2-7, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-2, 0 HR, 1 RBI, 0 BB, 0 SO	'+110
Keibert Ruiz	-110	C	S	4	.226	WSH	v	LAA	11th	9th	h+r+rbi	1.5	0,0,1,3,3,2,6,0,2,1	1.6	44%	50%	44%	40%	.200 3-15, 0 HR, 1 RBI, 2 BB, 1 SO	Canning	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	-125
Hunter Renfroe	-115	RF	R	5	.233	KC	v	STL	9th	3rd	h+r+rbi	1.5	1,2,1,5,3,3,0,0,0,0	1.57	44%	40%	44%	50%	.229 8-35, 1 HR, 4 RBI, 1 BB, 8 SO	Pallante	R	.750 3-4, 0 HR, 0 RBI, 0 BB, 0 SO	-120
Tyler Stephenson	-125	C	R	5	.243	CIN	@	MIL	19th	30th	h+r+rbi	1.5	1,5,1,0,8,0,2,5,3,4	1.72	44%	60%	43%	34%	.152 7-46, 1 HR, 3 RBI, 5 BB, 14 SO	Myers	R		-110
Spencer Horwitz	-130	2B	L	4	.282	TOR	v	OAK	7th	2nd	h+r+rbi	1.5	4,1,0,6,1,0,3,1,0,5	1.81	44%	40%	40%	33%	.294 5-17, 1 HR, 2 RBI, 2 BB, 2 SO	Bido	R		-105
Joc Pederson	-115	DH	L	3	.284	ARI	v	PHI	29th	23rd	h+r+rbi	1.5	2,2,3,1,7,4,0,3,0,3	1.8	44%	70%	39%	49%	.389 7-18, 3 HR, 5 RBI, 4 BB, 8 SO	Nola	R	.300 6-20, 1 HR, 3 RBI, 2 BB, 5 SO	-115
Harold Ramirez	-105	RF	R	-	.243	WSH	v	LAA	11th	9th	h+r+rbi	1.5	2,6,0,2,0,0,0,0,0,0	1.64	44%	30%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	-130
Ty France	'+105	1B	R	7	.267	CIN	@	MIL	19th	30th	h+r+rbi	1.5	0,0,2,0,5,3,1,0,3	1.56	44%	44%	0%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		-145
Dansby Swanson	-120	SS	R	7	.230	CHC	@	CHW	3rd	7th	h+r+rbi	1.5	1,1,5,2,0,2,1,5,3,2	1.56	43%	60%	48%	60%	.280 7-25, 2 HR, 5 RBI, 3 BB, 9 SO	Flexen	R	.615 8-13, 0 HR, 1 RBI, 0 BB, 3 SO	-110
Garrett Mitchell	-110	CF	L	3	.278	MIL	v	CIN	20th	6th	h+r+rbi	1.5	2,1,0,3,2,3,1,0,6,1	1.5	43%	50%	47%	33%	.200 2-10, 0 HR, 0 RBI, 2 BB, 3 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-125
Jake Burger	-110	3B	R	2	.240	MIA	v	SD	18th	29th	h+r+rbi	1.5	4,3,3,5,1,1,0,6,1,4	1.9	43%	60%	46%	57%	.321 9-28, 1 HR, 2 RBI, 1 BB, 9 SO	Waldron	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 1 SO	-120
Sal Frelick	'+115	RF	L	8	.273	MIL	v	CIN	20th	6th	h+r+rbi	1.5	3,1,1,5,1,0,2,0,7,3	1.63	43%	50%	44%	56%	.300 9-30, 1 HR, 3 RBI, 6 BB, 5 SO	Martinez	R	.500 1-2, 0 HR, 2 RBI, 0 BB, 0 SO	-155
Abraham Toro	'+100	3B	S	6	.247	OAK	@	TOR	6th	24th	h+r+rbi	1.5	0,0,3,1,0,1,1,0,2,0	1.61	43%	20%	38%	29%	.238 5-21, 1 HR, 4 RBI, 0 BB, 7 SO	Rodriguez	R		-140
Ildemaro Vargas	'+110	2B	S	8	.259	WSH	v	LAA	11th	9th	h+r+rbi	1.5	0,2,2,1,2,0,3,1,0,0	1.27	43%	40%	35%	50%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-155
Jj Bleday	-110	CF	L	3	.241	OAK	@	TOR	6th	24th	h+r+rbi	1.5	2,3,2,4,1,2,2,0,1,1	1.63	43%	60%	34%	29%	.167 4-24, 2 HR, 5 RBI, 3 BB, 5 SO	Rodriguez	R		-120
Joey Bart	'+115	C	R	5	.267	PIT	@	LAD	26th	22nd	h+r+rbi	1.5	2,0,4,6,3,5,1,1,6,5	1.92	43%	70%	32%	32%	.308 4-13, 1 HR, 3 RBI, 0 BB, 4 SO	Ryan	R		-160
Wenceel Perez	-125	RF	S	1	.242	DET	@	SF	8th	12th	h+r+rbi	1.5	4,0,1,0,3,1,4,4,0,0	1.7	43%	40%	0%	0%	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	Webb	R		-110
David Hamilton	'+125	SS	L	8	.257	BOS	v	HOU	24th	21st	h+r+rbi	1.5	0,3,0,0,0,5,3,2,0,3	1.51	43%	50%	0%	33%	.167 1-6, 0 HR, 2 RBI, 1 BB, 0 SO	Arrighetti	R		-170
Dominic Smith	'+110	1B	L	6	.235	BOS	v	HOU	24th	21st	h+r+rbi	1.5	2,0,6,3,2,2,1,2,3,0	1.49	43%	70%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Arrighetti	R		-150
Bryan De La Cruz	'+110	LF	R	6	.133	PIT	@	LAD	26th	22nd	h+r+rbi	1.5	3,0,0,2,0,2,0	1.0	43%	43%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Ryan	R		-150
Zack Gelof	'+105	2B	R	8	.194	OAK	@	TOR	6th	24th	h+r+rbi	1.5	0,0,2,0,0,0,2,4,3,0	1.54	42%	40%	54%	33%	.174 4-23, 0 HR, 0 RBI, 0 BB, 7 SO	Rodriguez	R		-145
Josh Jung	-105	3B	R	4	.283	TEX	@	NYY	28th	26th	h+r+rbi	1.5	1,9,1,0,0,2,4,1,0,1	2.25	42%	30%	51%	40%	.217 5-23, 1 HR, 5 RBI, 2 BB, 9 SO	Rodon	L		-130
Jose Herrera	-140	C	S	8	.225	ARI	v	PHI	29th	23rd	h+r+rbi	0.5	6,0,0,0,0,2,0,0,1,1	1.0	42%	40%	44%	33%	.200 2-10, 0 HR, 0 RBI, 0 BB, 4 SO	Nola	R		'+105
Jonah Heim	'+115	C	S	9	.233	TEX	@	NYY	28th	26th	h+r+rbi	1.5	4,0,0,3,0,7,0,0,0,3	1.65	42%	40%	41%	47%	.409 9-22, 2 HR, 6 RBI, 1 BB, 3 SO	Rodon	L		-155
Matt Vierling	-145	3B	R	3	.256	DET	@	SF	8th	12th	h+r+rbi	1.5	1,1,0,1,2,1,1,2,6,0	1.88	42%	30%	39%	43%	.200 2-10, 0 HR, 1 RBI, 0 BB, 3 SO	Webb	R		'+105
Ha Seong Kim	'+110	SS	R	8	.223	SD	@	MIA	4th	14th	h+r+rbi	1.5	1,4,1,1,0,0,0,2,0,1	1.64	42%	20%	39%	38%	.250 9-36, 2 HR, 6 RBI, 4 BB, 5 SO	Munoz	R		-150
Jo Adell	-135	RF	R	7	.202	LAA	@	WSH	5th	4th	h+r+rbi	1.5	3,0,1,2,1,2,2,1,6,4	1.55	42%	60%	35%	100%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		'+100
Jonah Bride	'+120	3B	R	4	.270	MIA	v	SD	18th	29th	h+r+rbi	1.5	4,1,4,0,5,3,0,3,2,3	1.62	42%	70%	26%	100%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Waldron	R		-165
David Fry	-105	C	R	5	.275	CLE	@	MIN	16th	25th	h+r+rbi	1.5	1,2,0,5,2,0,0,0,3,1	1.62	42%	40%	18%	38%	.417 5-12, 2 HR, 5 RBI, 3 BB, 2 SO	Richardson	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	-130
Jeff Mcneil	'+120	2B	L	8	.239	NYM	@	SEA	30th	27th	h+r+rbi	1.5	7,0,3,0,2,2,5,0,1,2	1.61	41%	60%	52%	57%	.471 8-17, 1 HR, 2 RBI, 0 BB, 0 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	-165
Taylor Ward	-155	LF	R	5	.231	LAA	@	WSH	5th	4th	h+r+rbi	1.5	4,0,7,6,0,2,1,1,2,2	1.8	41%	60%	44%	43%	.357 5-14, 0 HR, 0 RBI, 3 BB, 1 SO	Corbin	L	.200 1-5, 0 HR, 0 RBI, 1 BB, 1 SO	'+115
Ian Happ	-140	LF	S	1	.226	CHC	@	CHW	3rd	7th	h+r+rbi	1.5	1,1,8,0,0,1,1,0,5,4	1.95	41%	30%	43%	52%	.367 11-30, 3 HR, 8 RBI, 1 BB, 8 SO	Flexen	R	.286 2-7, 0 HR, 1 RBI, 3 BB, 1 SO	'+105
Daulton Varsho	-135	LF	L	6	.205	TOR	v	OAK	7th	2nd	h+r+rbi	1.5	0,2,1,2,1,0,3,1,5,1	1.63	41%	40%	42%	10%	.154 4-26, 0 HR, 0 RBI, 3 BB, 8 SO	Bido	R		'+100
Cal Raleigh	'+105	C	S	3	.214	SEA	v	NYM	21st	13th	h+r+rbi	1.5	5,1,2,1,0,1,0,4,1,3	1.83	41%	40%	40%	40%	.231 3-13, 0 HR, 2 RBI, 3 BB, 6 SO	Manaea	L	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	-145
Jacob Young	+0	CF	R	9	.245	WSH	v	LAA	11th	9th	h+r+rbi	1.5	0,1,2,1,0,1,3,2,0,1	1.55	41%	30%	36%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-160
Kyle Higashioka	'+130	C	R	9	.230	SD	@	MIA	4th	14th	h+r+rbi	1.5	7,0,2,2,1,0,4,6,2,0	1.8	41%	60%	33%	33%	.444 4-9, 0 HR, 2 RBI, 2 BB, 4 SO	Munoz	R		-180
Otto Lopez	-115	2B	R	7	.226	MIA	v	SD	18th	29th	h+r+rbi	1.5	0,0,1,1,2,2,1,2,2,1	1.36	41%	40%	0%	25%	.214 3-14, 0 HR, 1 RBI, 1 BB, 1 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-115
Carlos Santana	'+120	1B	S	6	.247	MIN	v	CLE	27th	18th	h+r+rbi	1.5	1,1,3,0,1,1,1,3,1,4	1.7	40%	30%	47%	29%	.162 6-37, 1 HR, 1 RBI, 2 BB, 10 SO	Williams	R		-165
Austin Wells	-120	C	L	4	.249	NYY	v	TEX	14th	15th	h+r+rbi	1.5	5,2,5,3,1,2,3,1,3,1	1.51	40%	70%	42%	0%		Eovaldi	R		-115
Jake Mccarthy	-115	RF	L	-	.295	ARI	v	PHI	29th	23rd	h+r+rbi	1.5	5,4,0,0,3,3,1,0,7,0	1.52	40%	50%	42%	65%	.324 11-34, 1 HR, 3 RBI, 0 BB, 8 SO	Nola	R	.500 4-8, 1 HR, 5 RBI, 0 BB, 4 SO	-120
Brandon Marsh	'+105	LF	L	5	.236	PHI	@	ARI	2nd	11th	h+r+rbi	1.5	0,0,3,4,2,0,0,1,0,0	1.61	40%	30%	41%	50%	.207 6-29, 0 HR, 3 RBI, 2 BB, 15 SO	Gallen	R	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	-145
Mauricio Dubon	-125	LF	R	9	.259	HOU	@	BOS	10th	8th	h+r+rbi	1.5	0,0,4,0,0,0,0,0,4,0	1.52	40%	20%	39%	36%	.267 4-15, 0 HR, 2 RBI, 1 BB, 5 SO	Keller	R		-110
Marcell Ozuna	-130	DH	R	3	.298	ATL	@	COL	1st	1st	h+r+rbi	2.5	3,0,3,1,3,1,0,1,5,3	2.5	40%	50%	35%	48%	.276 8-29, 3 HR, 6 RBI, 5 BB, 5 SO	Hudson	R	.600 3-5, 0 HR, 1 RBI, 0 BB, 1 SO	-105
Isaac Paredes	-120	3B	R	5	.184	CHC	@	CHW	3rd	7th	h+r+rbi	1.5	0,5,0,0,0,2,0,7,1,5	2.0	40%	40%	0%	100%	.400 2-5, 1 HR, 2 RBI, 0 BB, 1 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-110
Ji Hwan Bae	'+135	CF	L	8	.191	PIT	@	LAD	26th	22nd	h+r+rbi	1.5	1,2,0,0,0,1,2,0,2,2	1.22	39%	40%	42%	67%	.625 5-8, 0 HR, 1 RBI, 0 BB, 2 SO	Ryan	R		-190
Yainer Diaz	'+105	C	R	4	.301	HOU	@	BOS	10th	8th	h+r+rbi	2.5	1,6,4,3,0,1,0,2,3,5	2.21	39%	50%	41%	71%	.333 10-30, 2 HR, 6 RBI, 3 BB, 3 SO	Keller	R		-140
Jose Altuve	'+105	2B	R	1	.302	HOU	@	BOS	10th	8th	h+r+rbi	2.5	3,1,0,0,1,0,3,2,2,5	2.26	39%	30%	38%	40%	.229 8-35, 2 HR, 6 RBI, 3 BB, 8 SO	Keller	R		-145
Jake Meyers	-140	CF	R	8	.230	HOU	@	BOS	10th	8th	h+r+rbi	1.5	1,1,0,1,0,0,0,4,0,3	1.5	39%	20%	37%	29%	.400 6-15, 0 HR, 0 RBI, 0 BB, 2 SO	Keller	R		'+105
Vladimir Guerrero	'+115	1B	R	3	.323	TOR	v	OAK	7th	2nd	h+r+rbi	2.5	7,2,2,4,6,1,2,1,9,3	2.5	39%	50%	36%	38%	.350 14-40, 2 HR, 7 RBI, 5 BB, 5 SO	Bido	R		-160
Joey Ortiz	'+115	3B	R	9	.254	MIL	v	CIN	20th	6th	h+r+rbi	1.5	2,1,1,1,0,0,4,6,3,3	1.6	39%	50%	36%	57%	.286 6-21, 1 HR, 5 RBI, 4 BB, 5 SO	Martinez	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	-155
