NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jeff Mcneil	+0	2B	L	7	.224	NYM	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.233 7-30, 2 HR, 4 RBI, 3 BB, 5 SO	Cecconi	R		'+290
Ketel Marte	+0	2B	S	1	.269	ARI	@	NYM	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.261 6-23, 0 HR, 4 RBI, 2 BB, 4 SO	Manaea	L		'+650
Kevin Newman	+0	SS	R	9	.250	ARI	@	NYM	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 2 RBI, 1 BB, 1 SO	Manaea	L		'+310
Lourdes Gurriel	+0	LF	R	3	.237	ARI	@	NYM	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.207 6-29, 1 HR, 2 RBI, 1 BB, 10 SO	Manaea	L		'+850
Mark Vientos	+0	3B	R	5	.295	NYM	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.278 5-18, 1 HR, 2 RBI, 1 BB, 4 SO	Cecconi	R		'+1100
Pete Alonso	+0	1B	R	2	.235	NYM	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.258 8-31, 2 HR, 9 RBI, 2 BB, 10 SO	Cecconi	R		'+1100
Randal Grichuk	+0	RF	R	5	.272	ARI	@	NYM	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.303 10-33, 1 HR, 3 RBI, 4 BB, 7 SO	Manaea	L		'+950
Starling Marte	+0	RF	R	6	.267	NYM	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.467 7-15, 1 HR, 3 RBI, 2 BB, 3 SO	Cecconi	R		'+900
Tomas Nido	+0	C	R	9	.233	NYM	v	ARI	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Cecconi	R		'+360
Adolis Garcia	+0	RF	R	4	.236	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.500 5-10, 3 HR, 3 RBI, 3 BB, 3 SO	Weathers	L		'+285
