NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jd Martinez	'+215	DH	R	3	.256	NYM	@	SEA	1st	28th	rbi	0.5	2,1,0,1,4,0,0,0,1,0	0.62	39%	50%	0%	0%	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	Gilbert	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 2 SO	-310
Yainer Diaz	'+115	C	R	4	.301	HOU	@	BOS	22nd	10th	rbi	0.5	0,1,1,0,0,0,0,0,0,2	0.59	38%	30%	42%	71%	.333 10-30, 2 HR, 6 RBI, 3 BB, 3 SO	Keller	R		-160
Salvador Perez	'+130	C	R	4	.280	KC	v	STL	21st	6th	rbi	0.5	0,2,0,2,0,0,0,0,0,1	0.67	38%	30%	37%	50%	.393 11-28, 3 HR, 9 RBI, 0 BB, 6 SO	Pallante	R	.500 2-4, 1 HR, 2 RBI, 0 BB, 1 SO	-170
Jeimer Candelario	'+185	3B	S	6	.231	CIN	@	MIL	5th	26th	rbi	0.5	0,0,0,0,1,0,0,0,2,0	0.51	38%	20%	29%	29%	.235 12-51, 2 HR, 6 RBI, 0 BB, 16 SO	Myers	R		-270
Alec Burleson	'+180	RF	L	2	.276	STL	@	KC	6th	3rd	rbi	0.5	1,2,0,1,0,0,0,2,0,1	0.61	38%	50%	26%	50%	.250 6-24, 2 HR, 4 RBI, 0 BB, 2 SO	Wacha	R	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	-260
Jackson Merrill	'+145	CF	L	6	.293	SD	@	MIA	28th	14th	rbi	0.5	0,1,1,0,1,1,0,3,0,2	0.54	38%	60%	0%	25%	.455 5-11, 1 HR, 2 RBI, 1 BB, 0 SO	Munoz	R		-205
Vladimir Guerrero	'+130	1B	R	3	.323	TOR	v	OAK	23rd	2nd	rbi	0.5	2,0,1,1,1,0,0,0,4,0	0.66	37%	50%	38%	27%	.350 14-40, 2 HR, 7 RBI, 5 BB, 5 SO	Bido	R		-180
Spencer Steer	'+140	LF	R	3	.232	CIN	@	MIL	5th	26th	rbi	0.5	0,1,0,0,0,0,0,1,1,1	0.6	37%	40%	38%	25%	.188 12-64, 2 HR, 7 RBI, 7 BB, 16 SO	Myers	R		-200
William Contreras	'+120	C	R	4	.288	MIL	v	CIN	10th	8th	rbi	0.5	0,0,0,1,0,1,4,0,3,0	0.59	37%	40%	35%	25%	.325 25-77, 3 HR, 7 RBI, 7 BB, 13 SO	Martinez	R	.400 2-5, 0 HR, 1 RBI, 0 BB, 1 SO	-170
Lourdes Gurriel	'+175	LF	R	5	.265	ARI	v	PHI	3rd	23rd	rbi	0.5	1,0,1,0,0,0,0,0,0,0	0.55	37%	20%	35%	36%	.333 11-33, 2 HR, 3 RBI, 2 BB, 11 SO	Nola	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 3 SO	-250
Gunnar Henderson	'+195	SS	L	3	.280	BAL	@	TB	14th	29th	rbi	0.5	0,1,1,0,1,2,0,0,0,0	0.59	37%	40%	32%	33%	.293 24-82, 7 HR, 12 RBI, 10 BB, 28 SO	Alexander	L		-280
Bryan Reynolds	'+180	LF	S	2	.289	PIT	@	LAD	9th	18th	rbi	0.5	0,0,0,2,2,1,0,2,0,0	0.61	37%	40%	32%	43%	.250 11-44, 1 HR, 6 RBI, 2 BB, 11 SO	Ryan	R		-260
Jake Cronenworth	'+155	1B	L	3	.248	SD	@	MIA	28th	14th	rbi	0.5	0,1,0,0,0,2,0,0,0,1	0.57	37%	30%	29%	23%	.125 5-40, 0 HR, 3 RBI, 1 BB, 14 SO	Munoz	R		-220
Kyle Higashioka	'+220	C	R	9	.230	SD	@	MIA	28th	14th	rbi	0.5	3,0,0,1,0,0,1,3,1,0	0.7	37%	50%	27%	17%	.444 4-9, 0 HR, 2 RBI, 2 BB, 4 SO	Munoz	R		-320
Michael Massey	'+185	2B	L	1	.265	KC	v	STL	21st	6th	rbi	0.5	0,0,1,0,0,0,0,1,1,2	0.57	37%	40%	27%	29%	.346 9-26, 1 HR, 4 RBI, 1 BB, 2 SO	Pallante	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-265
Ryan Jeffers	'+210	C	R	8	.227	MIN	v	CLE	3rd	21st	rbi	0.5	0,0,1,1,1,1,1,0,0,1	0.58	37%	60%	25%	19%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-310
Jarren Duran	'+140	LF	L	1	.293	BOS	v	HOU	11th	19th	rbi	0.5	1,0,0,0,0,2,3,0,0,0	0.51	37%	30%	24%	25%	.250 4-16, 1 HR, 3 RBI, 1 BB, 4 SO	Arrighetti	R		-200
Cj Abrams	'+155	SS	L	1	.249	WSH	v	LAA	26th	7th	rbi	0.5	0,0,1,2,0,0,0,3,1,1	0.55	37%	50%	23%	33%	.182 2-11, 0 HR, 2 RBI, 0 BB, 3 SO	Canning	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-220
Oneil Cruz	'+160	SS	L	3	.262	PIT	@	LAD	9th	18th	rbi	0.5	1,1,0,0,2,0,0,0,1,2	0.57	36%	50%	41%	67%	.357 5-14, 2 HR, 5 RBI, 0 BB, 6 SO	Ryan	R		-230
Manny Machado	'+110	3B	R	4	.270	SD	@	MIA	28th	14th	rbi	0.5	0,2,0,1,0,2,0,1,2,3	0.61	36%	60%	37%	39%	.320 8-25, 1 HR, 5 RBI, 3 BB, 6 SO	Munoz	R		-155
Bryce Harper	'+150	1B	L	3	.276	PHI	@	ARI	25th	11th	rbi	0.5	0,0,0,0,2,0,0,0,1,1	0.7	36%	30%	36%	38%	.396 19-48, 2 HR, 9 RBI, 8 BB, 9 SO	Gallen	R	.333 4-12, 0 HR, 0 RBI, 1 BB, 3 SO	-215
Teoscar Hernandez	'+230	CF	R	2	.269	LAD	v	PIT	16th	9th	rbi	0.5	1,0,0,2,0,0,2,1,0,1	0.66	36%	50%	35%	38%	.214 6-28, 1 HR, 3 RBI, 2 BB, 7 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	-340
Seiya Suzuki	'+120	RF	R	3	.270	CHC	@	CHW	29th	5th	rbi	0.5	0,0,3,1,0,0,0,0,1,0	0.59	36%	30%	33%	11%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-170
Eugenio Suarez	'+160	3B	R	6	.228	ARI	v	PHI	3rd	23rd	rbi	0.5	5,0,0,0,0,2,0,1,1,0	0.56	36%	40%	33%	30%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	-230
Willy Adames	'+130	SS	R	5	.252	MIL	v	CIN	10th	8th	rbi	0.5	3,0,0,0,0,0,4,0,1,3	0.69	36%	40%	32%	39%	.185 12-65, 5 HR, 13 RBI, 5 BB, 19 SO	Martinez	R	.000 0-3, 0 HR, 0 RBI, 2 BB, 0 SO	-185
Adley Rutschman	'+190	C	S	5	.261	BAL	@	TB	14th	29th	rbi	0.5	0,0,0,1,0,2,3,0,0,0	0.63	36%	30%	32%	34%	.230 17-74, 3 HR, 14 RBI, 11 BB, 20 SO	Alexander	L		-270
Jurickson Profar	'+210	LF	S	2	.298	SD	@	MIA	28th	14th	rbi	0.5	1,1,2,0,0,1,0,0,0,0	0.62	36%	40%	25%	23%	.342 13-38, 2 HR, 8 RBI, 5 BB, 5 SO	Munoz	R		-300
Andrew Vaughn	'+155	1B	R	4	.235	CHW	v	CHC	7th	16th	rbi	0.5	1,1,2,0,0,2,0,1,0,1	0.49	35%	60%	32%	43%	.250 7-28, 1 HR, 3 RBI, 2 BB, 6 SO	Steele	L		-225
Brendan Donovan	'+190	LF	L	5	.265	STL	@	KC	6th	3rd	rbi	0.5	0,3,0,1,0,0,0,0,1,0	0.46	35%	30%	23%	0%	.333 7-21, 0 HR, 0 RBI, 0 BB, 3 SO	Wacha	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-275
Michael Toglia	'+170	1B	S	7	.206	COL	v	ATL	2nd	15th	rbi	0.5	0,0,2,0,0,0,0,0,0,0	0.58	35%	10%	22%	14%	.143 2-14, 0 HR, 0 RBI, 1 BB, 3 SO	Fried	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	-245
Jonah Bride	'+220	3B	R	4	.270	MIA	v	SD	12th	30th	rbi	0.5	1,0,2,0,3,1,0,0,0,1	0.54	35%	50%	12%	100%	.333 1-3, 1 HR, 1 RBI, 1 BB, 0 SO	Waldron	R		-320
James Wood	'+180	CF	L	5	.262	WSH	v	LAA	26th	7th	rbi	0.5	0,0,0,1,3,1,2,0,0,0	0.68	35%	40%	0%	0%	.250 1-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		-260
Alex Bregman	'+145	3B	R	2	.256	HOU	@	BOS	22nd	10th	rbi	0.5	0,0,0,0,0,0,1,0,1,0	0.48	34%	20%	38%	32%	.471 16-34, 1 HR, 5 RBI, 5 BB, 6 SO	Keller	R		-210
Corey Seager	'+165	SS	L	2	.274	TEX	@	NYY	8th	22nd	rbi	0.5	0,1,0,0,3,0,1,1,2,0	0.56	34%	50%	37%	15%	.231 3-13, 0 HR, 1 RBI, 1 BB, 2 SO	Rodon	L	.667 4-6, 1 HR, 2 RBI, 0 BB, 0 SO	-235
Austin Riley	'+110	3B	R	2	.265	ATL	@	COL	30th	1st	rbi	0.5	1,2,1,1,0,0,0,3,3,0	0.52	34%	60%	37%	48%	.270 10-37, 1 HR, 3 RBI, 3 BB, 8 SO	Hudson	R	.125 1-8, 0 HR, 1 RBI, 0 BB, 1 SO	-150
Jake Burger	'+165	3B	R	2	.240	MIA	v	SD	12th	30th	rbi	0.5	2,1,1,2,1,0,0,2,0,1	0.52	34%	70%	35%	29%	.321 9-28, 1 HR, 2 RBI, 1 BB, 9 SO	Waldron	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 1 SO	-240
Francisco Lindor	'+200	SS	S	1	.256	NYM	@	SEA	1st	28th	rbi	0.5	0,0,0,0,1,0,0,2,1,0	0.58	34%	30%	35%	30%	.188 3-16, 1 HR, 2 RBI, 1 BB, 4 SO	Gilbert	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-285
Trevor Larnach	'+205	LF	L	2	.250	MIN	v	CLE	3rd	21st	rbi	0.5	0,1,0,0,1,0,1,0,0,0	0.47	34%	30%	33%	18%	.121 4-33, 0 HR, 2 RBI, 7 BB, 8 SO	Williams	R		-295
Yandy Diaz	'+210	1B	R	1	.272	TB	v	BAL	13th	24th	rbi	0.5	0,2,0,0,1,0,0,0,1,0	0.48	34%	30%	30%	26%	.271 23-85, 1 HR, 10 RBI, 8 BB, 17 SO	Burnes	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	-310
Wilyer Abreu	'+140	RF	L	2	.269	BOS	v	HOU	11th	19th	rbi	0.5	2,0,0,3,0,4,0,0,0,0	0.48	34%	30%	29%	50%	.400 6-15, 1 HR, 5 RBI, 2 BB, 4 SO	Arrighetti	R		-200
Jeremy Pena	'+135	SS	R	5	.272	HOU	@	BOS	22nd	10th	rbi	0.5	0,1,0,0,0,0,2,0,1,1	0.46	34%	40%	28%	23%	.375 12-32, 0 HR, 2 RBI, 5 BB, 4 SO	Keller	R		-190
Jo Adell	'+135	RF	R	7	.202	LAA	@	WSH	24th	4th	rbi	0.5	1,0,0,1,0,0,0,0,3,2	0.5	34%	40%	23%	100%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		-195
Geraldo Perdomo	'+240	SS	S	9	.281	ARI	v	PHI	3rd	23rd	rbi	0.5	2,1,1,0,0,1,0,2,0,0	0.4	34%	50%	20%	18%	.353 12-34, 0 HR, 3 RBI, 3 BB, 5 SO	Nola	R	.333 1-3, 0 HR, 1 RBI, 1 BB, 0 SO	-360
Josh Smith	'+260	3B	L	1	.272	TEX	@	NYY	8th	22nd	rbi	0.5	2,0,0,0,0,1,0,2,0,0	0.45	34%	30%	15%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Rodon	L		-390
Wyatt Langford	'+180	LF	R	5	.242	TEX	@	NYY	8th	22nd	rbi	0.5	0,1,0,0,1,0,0,0,0,0	0.49	34%	20%	0%	0%		Rodon	L		-260
Nolan Arenado	'+165	3B	R	6	.261	STL	@	KC	6th	3rd	rbi	0.5	0,1,0,2,0,0,0,2,1,0	0.46	33%	40%	41%	54%	.259 7-27, 1 HR, 3 RBI, 2 BB, 0 SO	Wacha	R	.471 8-17, 4 HR, 6 RBI, 2 BB, 2 SO	-235
Pete Alonso	'+180	1B	R	4	.244	NYM	@	SEA	1st	28th	rbi	0.5	0,0,2,0,0,0,0,1,3,0	0.54	33%	30%	40%	29%	.294 5-17, 2 HR, 4 RBI, 0 BB, 6 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-255
Nick Castellanos	'+165	RF	R	7	.244	PHI	@	ARI	25th	11th	rbi	0.5	0,3,0,0,0,0,1,0,0,0	0.5	33%	20%	33%	35%	.283 13-46, 2 HR, 11 RBI, 6 BB, 12 SO	Gallen	R	.250 1-4, 0 HR, 0 RBI, 1 BB, 1 SO	-235
Zach Neto	'+160	SS	R	2	.262	LAA	@	WSH	24th	4th	rbi	0.5	1,0,0,0,4,0,6,2,1,0	0.53	33%	50%	31%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L		-230
Willson Contreras	'+180	C	R	3	.261	STL	@	KC	6th	3rd	rbi	0.5	0,0,0,0,0,0,0,1,0,4	0.47	33%	20%	31%	46%	.385 10-26, 3 HR, 11 RBI, 3 BB, 9 SO	Wacha	R	.267 4-15, 2 HR, 4 RBI, 3 BB, 3 SO	-255
Ryan Mcmahon	'+180	3B	L	4	.253	COL	v	ATL	2nd	15th	rbi	0.5	0,3,0,0,1,0,0,0,0,1	0.46	33%	30%	30%	36%	.417 10-24, 3 HR, 6 RBI, 4 BB, 6 SO	Fried	L	.000 0-5, 0 HR, 0 RBI, 1 BB, 2 SO	-260
Masataka Yoshida	'+155	LF	L	3	.284	BOS	v	HOU	11th	19th	rbi	0.5	4,0,0,1,0,0,0,3,0,0	0.56	33%	30%	29%	29%	.259 7-27, 0 HR, 2 RBI, 2 BB, 2 SO	Arrighetti	R		-220
Byron Buxton	'+150	CF	R	3	.276	MIN	v	CLE	3rd	21st	rbi	0.5	2,0,1,0,1,2,0,0,0,0	0.53	33%	40%	29%	25%	.077 2-26, 0 HR, 1 RBI, 3 BB, 10 SO	Williams	R		-210
Joc Pederson	'+140	DH	L	3	.284	ARI	v	PHI	3rd	23rd	rbi	0.5	0,1,1,1,3,2,0,0,0,1	0.54	33%	60%	29%	43%	.389 7-18, 3 HR, 5 RBI, 4 BB, 8 SO	Nola	R	.300 6-20, 1 HR, 3 RBI, 2 BB, 5 SO	-195
Cal Raleigh	'+150	C	S	3	.214	SEA	v	NYM	20th	13th	rbi	0.5	1,0,0,0,0,0,0,2,0,2	0.64	33%	30%	29%	40%	.231 3-13, 0 HR, 2 RBI, 3 BB, 6 SO	Manaea	L	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	-210
Brandon Nimmo	'+200	LF	L	2	.233	NYM	@	SEA	1st	28th	rbi	0.5	2,0,0,0,0,0,0,1,0,0	0.61	33%	20%	25%	25%	.357 5-14, 1 HR, 1 RBI, 3 BB, 4 SO	Gilbert	R	.333 1-3, 1 HR, 1 RBI, 0 BB, 1 SO	-290
Alex Call	'+190	RF	R	7	.415	WSH	v	LAA	26th	7th	rbi	0.5	0,0,0,1,0,0,2,1,0,1	0.5	33%	40%	20%	25%	.294 5-17, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-275
Juan Yepez	'+160	1B	R	2	.325	WSH	v	LAA	26th	7th	rbi	0.5	0,0,0,0,0,0,0,2,0,1	0.57	33%	20%	0%	100%	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	Canning	R		-230
Matt Olson	'+105	1B	L	4	.227	ATL	@	COL	30th	1st	rbi	0.5	0,2,2,0,1,0,0,1,0,0	0.47	32%	40%	41%	32%	.273 9-33, 2 HR, 6 RBI, 3 BB, 6 SO	Hudson	R	.833 5-6, 1 HR, 3 RBI, 2 BB, 1 SO	-150
Adolis Garcia	'+170	RF	R	7	.208	TEX	@	NYY	8th	22nd	rbi	0.5	1,0,1,0,0,0,0,0,0,0	0.5	32%	20%	39%	33%	.222 6-27, 2 HR, 3 RBI, 3 BB, 8 SO	Rodon	L		-245
Marcus Semien	'+185	2B	R	3	.245	TEX	@	NYY	8th	22nd	rbi	0.5	0,0,0,1,2,0,0,0,0,1	0.5	32%	30%	32%	32%	.267 8-30, 0 HR, 1 RBI, 2 BB, 4 SO	Rodon	L	.231 3-13, 1 HR, 2 RBI, 0 BB, 2 SO	-270
Javier Baez	'+230	SS	R	8	.181	DET	@	SF	19th	20th	rbi	0.5	3,2,2,0,0,1,0,0,0,0	0.45	32%	40%	32%	30%	.417 5-12, 0 HR, 4 RBI, 2 BB, 4 SO	Webb	R		-340
Hunter Renfroe	'+180	RF	R	5	.233	KC	v	STL	21st	6th	rbi	0.5	0,1,0,1,1,0,0,0,0,0	0.46	32%	30%	32%	39%	.229 8-35, 1 HR, 4 RBI, 1 BB, 8 SO	Pallante	R	.750 3-4, 0 HR, 0 RBI, 0 BB, 0 SO	-255
Shea Langeliers	'+140	C	R	5	.208	OAK	@	TOR	27th	25th	rbi	0.5	0,3,0,0,1,0,0,0,0,0	0.58	32%	20%	30%	11%	.156 5-32, 1 HR, 2 RBI, 0 BB, 8 SO	Rodriguez	R		-195
Brandon Marsh	'+215	LF	L	5	.236	PHI	@	ARI	25th	11th	rbi	0.5	0,0,1,2,0,0,0,0,0,0	0.46	32%	20%	25%	33%	.207 6-29, 0 HR, 3 RBI, 2 BB, 15 SO	Gallen	R	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	-320
Connor Wong	'+190	C	R	5	.293	BOS	v	HOU	11th	19th	rbi	0.5	1,1,0,1,1,0,2,0,0,0	0.45	32%	50%	21%	50%	.280 7-25, 1 HR, 4 RBI, 2 BB, 7 SO	Arrighetti	R		-275
Dominic Smith	'+195	1B	L	6	.235	BOS	v	HOU	11th	19th	rbi	0.5	0,0,2,1,0,1,0,0,0,0	0.44	32%	30%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Arrighetti	R		-280
Kevin Pillar	'+120	CF	R	4	.280	LAA	@	WSH	24th	4th	rbi	0.5	0,0,0,0,1,1,0,0,2,0	0.54	32%	30%	0%	0%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Corbin	L	.312 5-16, 1 HR, 4 RBI, 1 BB, 4 SO	-170
Yordan Alvarez	'+100	LF	L	3	.302	HOU	@	BOS	22nd	10th	rbi	0.5	1,0,0,0,0,0,0,2,1,1	0.54	31%	40%	45%	61%	.500 12-24, 2 HR, 8 RBI, 5 BB, 2 SO	Keller	R		-140
Nathaniel Lowe	'+240	1B	L	6	.260	TEX	@	NYY	8th	22nd	rbi	0.5	0,1,2,0,0,0,0,0,0,1	0.49	31%	30%	34%	15%	.273 6-22, 1 HR, 2 RBI, 6 BB, 7 SO	Rodon	L		-360
Kris Bryant	'+185	1B	R	6	.227	COL	v	ATL	2nd	15th	rbi	0.5	0,0,1,1,2,0,0,1,0,0	0.42	31%	40%	34%	31%	.268 40-149, 9 HR, 25 RBI, 25 BB, 36 SO	Fried	L	.111 1-9, 0 HR, 0 RBI, 2 BB, 2 SO	-270
