NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Bligh Madris	-185	RF	L	5	.312	DET	@	SF	23rd	22nd	h	0.5	0,1,2,0,3,1,0,1,1,0	1.0	60%	60%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Webb	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+130
Dillon Dingler	-180	C		-	.188	DET	@	SF	23rd	22nd	h	0.5	1,0,1,1,0	0.6	60%	60%	0%	0%		Webb	R		'+130
Will Smith	-180	C	R	4	.247	LAD	v	PIT	21st	21st	h	0.5	0,0,0,2,0,0,1,0,0,1	0.94	59%	30%	62%	54%	.300 6-20, 0 HR, 4 RBI, 4 BB, 4 SO	Skenes	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+130
Ha Seong Kim	-160	SS	R	8	.223	SD	@	MIA	27th	16th	h	0.5	1,2,0,0,0,0,0,1,0,1	0.75	59%	40%	56%	48%	.250 9-36, 2 HR, 6 RBI, 4 BB, 5 SO	Munoz	R		'+115
Lars Nootbaar	-185	RF	L	7	.225	STL	@	KC	18th	26th	h	0.5	1,0,1,0,0,1,0,0,0,0	0.74	59%	30%	51%	55%	.294 5-17, 1 HR, 2 RBI, 2 BB, 3 SO	Wacha	R	.600 3-5, 1 HR, 1 RBI, 0 BB, 0 SO	'+130
Victor Caratini	-240	C	S	-	.268	HOU	@	BOS	20th	24th	h	0.5	2,1,0,2,1,0,0,0,0,2	0.69	59%	50%	47%	25%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Keller	R		'+165
Joey Bart	-165	C	R	5	.267	PIT	@	LAD	5th	5th	h	0.5	1,0,2,3,1,2,0,1,2,1	0.8	59%	80%	46%	42%	.308 4-13, 1 HR, 3 RBI, 0 BB, 4 SO	Ryan	R		'+115
Michael Stefanic	-225	2B	R	9	.340	LAA	@	WSH	28th	28th	h	0.5	0,0,0,1,2,2,0,3,2,2	1.06	59%	60%	42%	100%	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	Corbin	L		'+160
Kris Bryant	-210	1B	R	6	.227	COL	v	ATL	15th	15th	h	0.5	1,0,0,1,2,1,2,2,1,0	0.81	58%	70%	69%	62%	.268 40-149, 9 HR, 25 RBI, 25 BB, 36 SO	Fried	L	.111 1-9, 0 HR, 0 RBI, 2 BB, 2 SO	'+145
Jonathan India	-220	2B	R	1	.253	CIN	@	MIL	16th	1st	h	0.5	1,0,0,2,0,2,0,1,0,0	0.89	58%	40%	65%	62%	.200 13-65, 1 HR, 8 RBI, 2 BB, 17 SO	Myers	R		'+155
Carlos Santana	-140	1B	S	6	.247	MIN	v	CLE	6th	17th	h	0.5	1,1,2,0,0,1,0,2,1,2	0.86	58%	70%	61%	37%	.162 6-37, 1 HR, 1 RBI, 2 BB, 10 SO	Williams	R		'+100
Brandon Lowe	-170	2B	L	2	.262	TB	v	BAL	9th	12th	h	0.5	2,1,1,0,3,2,1,0,2,0	0.9	58%	70%	60%	57%	.136 8-59, 2 HR, 6 RBI, 8 BB, 18 SO	Burnes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+120
Jarred Kelenic	-235	LF	L	8	.239	ATL	@	COL	30th	30th	h	0.5	2,0,1,0,1,0,1,1,0,3	0.81	58%	60%	53%	67%	.500 7-14, 1 HR, 3 RBI, 1 BB, 5 SO	Hudson	R		'+165
Michael Toglia	-190	1B	S	7	.206	COL	v	ATL	15th	15th	h	0.5	0,0,2,0,0,0,0,1,1,1	0.7	58%	40%	50%	57%	.143 2-14, 0 HR, 0 RBI, 1 BB, 3 SO	Fried	L	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Jj Bleday	-180	CF	L	3	.241	OAK	@	TOR	25th	10th	h	0.5	1,1,2,2,1,1,1,0,1,1	0.86	58%	90%	46%	57%	.167 4-24, 2 HR, 5 RBI, 3 BB, 5 SO	Rodriguez	R		'+125
Michael Busch	-185	1B	L	2	.263	CHC	@	CHW	26th	20th	h	0.5	0,0,0,1,2,1,0,1,2,1	0.85	58%	60%	38%	67%	.250 2-8, 0 HR, 0 RBI, 0 BB, 2 SO	Flexen	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+130
Wenceel Perez	-245	RF	S	1	.242	DET	@	SF	23rd	22nd	h	0.5	1,0,1,0,1,1,2,1,0,0	0.87	58%	60%	0%	0%	.000 0-1, 0 HR, 0 RBI, 1 BB, 1 SO	Webb	R		'+170
Nolan Schanuel	-260	1B	L	1	.253	LAA	@	WSH	28th	28th	h	0.5	2,1,1,2,0,0,1,0,3,0	0.9	57%	60%	79%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Corbin	L		'+185
Mitch Haniger	-130	RF	R	8	.208	SEA	v	NYM	2nd	18th	h	0.5	1,1,0,2,2,0,0,0,1,1	0.67	57%	60%	65%	80%	.333 5-15, 0 HR, 3 RBI, 1 BB, 6 SO	Manaea	L	.357 10-28, 0 HR, 2 RBI, 1 BB, 3 SO	-110
Harrison Bader	-130	CF	R	9	.262	NYM	@	SEA	1st	7th	h	0.5	1,0,2,0,1,2,1,0,1,0	0.82	57%	60%	51%	40%	.136 3-22, 0 HR, 0 RBI, 0 BB, 0 SO	Gilbert	R		-105
Joey Ortiz	-165	3B	R	9	.254	MIL	v	CIN	11th	25th	h	0.5	1,1,1,0,0,0,2,3,2,1	0.79	57%	70%	43%	71%	.286 6-21, 1 HR, 5 RBI, 4 BB, 5 SO	Martinez	R	.000 0-1, 0 HR, 0 RBI, 1 BB, 0 SO	'+120
David Fry	-190	C	R	5	.275	CLE	@	MIN	8th	6th	h	0.5	1,1,0,1,1,0,0,0,1,1	0.79	57%	60%	36%	38%	.417 5-12, 2 HR, 5 RBI, 3 BB, 2 SO	Richardson	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Luis Robert	-195	CF	R	3	.203	CHW	v	CHC	13th	13th	h	0.5	0,3,1,0,0,1,0,1,0,0	0.77	56%	40%	69%	81%	.233 7-30, 2 HR, 3 RBI, 2 BB, 11 SO	Steele	L		'+140
Jeff Mcneil	-190	2B	L	8	.239	NYM	@	SEA	1st	7th	h	0.5	2,0,2,0,1,1,2,0,1,2	0.81	56%	70%	67%	86%	.471 8-17, 1 HR, 2 RBI, 0 BB, 0 SO	Gilbert	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+135
Andrew Benintendi	-135	LF	L	6	.214	CHW	v	CHC	13th	13th	h	0.5	1,0,2,1,0,2,1,2,1,2	0.75	56%	80%	65%	91%	.316 6-19, 2 HR, 3 RBI, 4 BB, 1 SO	Steele	L		-105
Keibert Ruiz	-200	C	S	4	.226	WSH	v	LAA	10th	23rd	h	0.5	0,0,1,1,2,1,3,0,1,0	0.8	56%	60%	63%	40%	.200 3-15, 0 HR, 1 RBI, 2 BB, 1 SO	Canning	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+140
Eugenio Suarez	-185	3B	R	6	.228	ARI	v	PHI	4th	8th	h	0.5	4,2,1,1,0,1,1,1,1,1	0.8	56%	90%	61%	54%	.185 5-27, 1 HR, 1 RBI, 2 BB, 9 SO	Nola	R	.222 4-18, 1 HR, 2 RBI, 0 BB, 5 SO	'+130
Hunter Renfroe	-205	RF	R	5	.233	KC	v	STL	22nd	29th	h	0.5	1,1,1,2,2,2,0,0,0,0	0.74	56%	60%	58%	75%	.229 8-35, 1 HR, 4 RBI, 1 BB, 8 SO	Pallante	R	.750 3-4, 0 HR, 0 RBI, 0 BB, 0 SO	'+145
Tyler Stephenson	-250	C	R	5	.243	CIN	@	MIL	16th	1st	h	0.5	1,3,0,0,2,0,1,2,2,1	0.77	56%	70%	57%	39%	.152 7-46, 1 HR, 3 RBI, 5 BB, 14 SO	Myers	R		'+175
Ian Happ	-220	LF	S	1	.226	CHC	@	CHW	26th	20th	h	0.5	1,0,3,0,0,0,1,0,1,2	0.81	56%	50%	57%	66%	.367 11-30, 3 HR, 8 RBI, 1 BB, 8 SO	Flexen	R	.286 2-7, 0 HR, 1 RBI, 3 BB, 1 SO	'+155
Daulton Varsho	-195	LF	L	6	.205	TOR	v	OAK	24th	27th	h	0.5	0,1,0,1,1,0,2,1,1,1	0.68	56%	70%	56%	40%	.154 4-26, 0 HR, 0 RBI, 3 BB, 8 SO	Bido	R		'+140
Cal Raleigh	-175	C	S	3	.214	SEA	v	NYM	2nd	18th	h	0.5	2,0,1,0,0,1,0,1,1,1	0.74	56%	60%	52%	80%	.231 3-13, 0 HR, 2 RBI, 3 BB, 6 SO	Manaea	L	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	'+125
Ryan Jeffers	-145	C	R	8	.227	MIN	v	CLE	6th	17th	h	0.5	0,0,1,1,0,2,0,0,0,1	0.78	56%	40%	51%	49%	.119 5-42, 1 HR, 2 RBI, 5 BB, 17 SO	Williams	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+105
Ildemaro Vargas	-185	2B	S	8	.259	WSH	v	LAA	10th	23rd	h	0.5	0,2,2,1,1,0,2,1,0,0	0.74	56%	60%	48%	50%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		'+130
Jon Singleton	-210	1B	L	6	.238	HOU	@	BOS	20th	24th	h	0.5	1,1,0,0,2,1,0,0,1,2	0.74	56%	60%	39%	50%	.353 6-17, 0 HR, 4 RBI, 1 BB, 3 SO	Keller	R		'+145
Dominic Smith	-165	1B	L	6	.235	BOS	v	HOU	7th	9th	h	0.5	1,0,2,2,1,1,1,1,1,0	0.71	56%	80%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 2 SO	Arrighetti	R		'+120
Ty France	-195	1B	R	7	.267	CIN	@	MIL	16th	1st	h	0.5	0,0,1,0,3,1,1,0,2	0.89	56%	56%	0%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		'+135
Gavin Lux	-145	2B	L	5	.242	LAD	v	PIT	21st	21st	h	0.5	1,1,1,1,1,1,2,0,1,0	0.78	55%	80%	61%	47%	.184 9-49, 0 HR, 1 RBI, 6 BB, 12 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 2 SO	'+105
Johan Rojas	-155	CF	R	9	.241	PHI	@	ARI	29th	19th	h	0.5	1,0,1,0,1,0,2,1,0,2	0.72	55%	60%	59%	50%	.286 2-7, 0 HR, 1 RBI, 1 BB, 1 SO	Gallen	R		'+110
Sal Frelick	-180	RF	L	8	.273	MIL	v	CIN	11th	25th	h	0.5	2,1,1,2,0,0,1,0,4,1	0.9	55%	70%	58%	56%	.300 9-30, 1 HR, 3 RBI, 6 BB, 5 SO	Martinez	R	.500 1-2, 0 HR, 2 RBI, 0 BB, 0 SO	'+125
Jesus Sanchez	-205	RF	L	3	.234	MIA	v	SD	14th	3rd	h	0.5	1,0,1,3,0,1,0,0,0,0	0.76	55%	40%	56%	42%	.200 5-25, 1 HR, 2 RBI, 1 BB, 5 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+145
Mauricio Dubon	-250	LF	R	9	.259	HOU	@	BOS	20th	24th	h	0.5	0,0,1,0,0,0,0,0,2,0	0.77	55%	20%	56%	64%	.267 4-15, 0 HR, 2 RBI, 1 BB, 5 SO	Keller	R		'+175
Jonah Heim	-170	C	S	9	.233	TEX	@	NYY	3rd	4th	h	0.5	2,0,0,2,0,2,0,0,0,2	0.83	55%	40%	55%	67%	.409 9-22, 2 HR, 6 RBI, 1 BB, 3 SO	Rodon	L		'+120
Max Schuemann	-160	SS	R	9	.249	OAK	@	TOR	25th	10th	h	0.5	0,0,0,2,0,1,1,0,0,1	0.75	55%	40%	0%	75%	.250 3-12, 0 HR, 0 RBI, 0 BB, 4 SO	Rodriguez	R		'+115
Otto Lopez	-235	2B	R	7	.226	MIA	v	SD	14th	3rd	h	0.5	0,0,1,1,1,2,0,1,0,1	0.73	55%	60%	0%	50%	.214 3-14, 0 HR, 1 RBI, 1 BB, 1 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+165
Shea Langeliers	-210	C	R	5	.208	OAK	@	TOR	25th	10th	h	0.5	1,1,2,0,1,0,0,0,0,1	0.72	54%	50%	53%	44%	.156 5-32, 1 HR, 2 RBI, 0 BB, 8 SO	Rodriguez	R		'+145
Joc Pederson	-200	DH	L	3	.284	ARI	v	PHI	4th	8th	h	0.5	1,1,1,0,2,1,0,2,0,1	0.8	54%	70%	50%	55%	.389 7-18, 3 HR, 5 RBI, 4 BB, 8 SO	Nola	R	.300 6-20, 1 HR, 3 RBI, 2 BB, 5 SO	'+140
Justyn Henry Malloy	-200	LF	R	4	.210	DET	@	SF	23rd	22nd	h	0.5	0,1,1,0,2,1,1,0,1,0	0.66	54%	60%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Webb	R		0
Josh Lowe	-175	RF	L	4	.235	TB	v	BAL	9th	12th	h	0.5	0,2,2,0,4,0,0,2,0,0	0.77	53%	40%	65%	56%	.133 6-45, 1 HR, 1 RBI, 4 BB, 16 SO	Burnes	R		'+125
Brandon Marsh	-160	LF	L	5	.236	PHI	@	ARI	29th	19th	h	0.5	0,0,1,2,1,0,0,0,0,0	0.74	53%	30%	55%	58%	.207 6-29, 0 HR, 3 RBI, 2 BB, 15 SO	Gallen	R	.500 2-4, 0 HR, 0 RBI, 0 BB, 1 SO	'+115
Wilyer Abreu	-185	RF	L	2	.269	BOS	v	HOU	7th	9th	h	0.5	2,1,0,3,0,2,1,0,0,0	0.83	53%	50%	46%	50%	.400 6-15, 1 HR, 5 RBI, 2 BB, 4 SO	Arrighetti	R		'+130
Colton Cowser	-170	LF	L	1	.241	BAL	@	TB	19th	2nd	h	0.5	2,2,1,1,1,2,0,0,2,1	0.74	53%	80%	30%	55%	.194 7-36, 1 HR, 3 RBI, 2 BB, 15 SO	Alexander	L		'+120
Jacob Young	-165	CF	R	9	.245	WSH	v	LAA	10th	23rd	h	0.5	0,0,1,1,0,1,1,1,0,0	0.77	52%	50%	64%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R		'+115
Javier Baez	-180	SS	R	8	.181	DET	@	SF	23rd	22nd	h	0.5	1,1,1,0,0,1,1,1,0,1	0.62	52%	70%	61%	58%	.417 5-12, 0 HR, 4 RBI, 2 BB, 4 SO	Webb	R		0
Jake Mccarthy	-230	RF	L	-	.295	ARI	v	PHI	4th	8th	h	0.5	3,3,0,0,2,1,1,0,3,0	0.81	52%	60%	54%	65%	.324 11-34, 1 HR, 3 RBI, 0 BB, 8 SO	Nola	R	.500 4-8, 1 HR, 5 RBI, 0 BB, 4 SO	'+160
Jo Adell	-235	RF	R	7	.202	LAA	@	WSH	28th	28th	h	0.5	1,0,1,1,1,1,1,1,2,1	0.62	52%	90%	52%	100%	.250 1-4, 1 HR, 2 RBI, 0 BB, 1 SO	Corbin	L		'+165
Lenyn Sosa	-235	3B	R	2	.224	CHW	v	CHC	13th	13th	h	0.5	0,0,1,0,0,1,0,1,1,0	0.75	52%	40%	46%	67%	.667 4-6, 1 HR, 3 RBI, 2 BB, 1 SO	Steele	L		'+165
David Hamilton	-130	SS	L	8	.257	BOS	v	HOU	7th	9th	h	0.5	0,1,0,0,0,2,2,1,0,1	0.77	52%	50%	29%	33%	.167 1-6, 0 HR, 2 RBI, 1 BB, 0 SO	Arrighetti	R		-105
Harold Ramirez	-235	RF	R	-	.243	WSH	v	LAA	10th	23rd	h	0.5	2,2,0,1,0,0,0,0,0,0	0.72	52%	30%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Canning	R	.000 0-2, 0 HR, 1 RBI, 0 BB, 1 SO	'+165
Ramon Laureano	-275	RF	R	-	.258	ATL	@	COL	30th	30th	h	0.5	1,0,1,1,0,0,0,0,2,1	0.68	52%	50%	0%	100%	.250 1-4, 1 HR, 1 RBI, 0 BB, 2 SO	Hudson	R		'+190
Austin Wells	-215	C	L	4	.249	NYY	v	TEX	12th	14th	h	0.5	3,1,2,1,0,2,2,1,2,1	0.73	51%	90%	63%	0%		Eovaldi	R		'+150
Noelvi Marte	-185	3B	R	9	.185	CIN	@	MIL	16th	1st	h	0.5	1,0,0,0,0,1,2,1,0,2	0.68	50%	50%	76%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Myers	R		'+130
Rowdy Tellez	-155	1B	L	4	.255	PIT	@	LAD	5th	5th	h	0.5	0,1,0,1,0,1,1,1,2,1	0.73	50%	70%	57%	44%	.222 4-18, 1 HR, 1 RBI, 0 BB, 6 SO	Ryan	R		'+110
Ben Rice	-130	1B	L	8	.197	NYY	v	TEX	12th	14th	h	0.5	0,0,0,1,1,2,1,0,0,0	0.63	50%	40%	0%	0%		Eovaldi	R		-110
Christopher Morel	-145	3B	R	3	.138	TB	v	BAL	9th	12th	h	0.5	1,1,0,0,0,0,1,1	0.5	50%	50%	0%	100%	.250 1-4, 0 HR, 0 RBI, 0 BB, 0 SO	Burnes	R	.286 2-7, 1 HR, 1 RBI, 1 BB, 4 SO	'+100
Justin Turner	-185	1B	R	4	.200	SEA	v	NYM	2nd	18th	h	0.5	1,2,2,0,0,1,0,0	0.75	50%	50%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Manaea	L	.385 5-13, 1 HR, 3 RBI, 0 BB, 3 SO	'+130
Victor Robles	-205	CF	R	1	.310	SEA	v	NYM	2nd	18th	h	0.5	2,0,2,2,0,1,1,0,0,0	0.78	50%	50%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	Manaea	L	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+145
Jared Triolo	-135	2B	R	-	.198	PIT	@	LAD	5th	5th	h	0.5	0,0,1,1,2,0,0,0,0,0	0.62	49%	30%	69%	80%	.312 5-16, 0 HR, 2 RBI, 2 BB, 7 SO	Ryan	R		-105
Davis Schneider	-150	LF	R	8	.206	TOR	v	OAK	24th	27th	h	0.5	1,1,0,1,0,1,0,1,0,0	0.62	49%	50%	54%	29%	.111 2-18, 1 HR, 3 RBI, 5 BB, 6 SO	Bido	R		'+105
Nolan Gorman	-125	2B	L	-	.205	STL	@	KC	18th	26th	h	0.5	1,0,0,0,0,0,1,1,0,1	0.69	49%	40%	54%	43%	.136 3-22, 0 HR, 2 RBI, 3 BB, 12 SO	Wacha	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 2 SO	-110
Jose Siri	-110	CF	R	5	.203	TB	v	BAL	9th	12th	h	0.5	0,0,0,1,1,1,2,1,0,0	0.64	49%	50%	51%	59%	.217 10-46, 2 HR, 6 RBI, 4 BB, 22 SO	Burnes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-130
Jake Meyers	-255	CF	R	8	.230	HOU	@	BOS	20th	24th	h	0.5	0,1,0,0,0,0,0,2,0,2	0.72	49%	30%	50%	71%	.400 6-15, 0 HR, 0 RBI, 0 BB, 2 SO	Keller	R		'+180
Miguel Amaya	-140	C	R	9	.212	CHC	@	CHW	26th	20th	h	0.5	0,0,0,1,0,0,2,0,0,1	0.57	49%	30%	45%	100%	.333 2-6, 0 HR, 1 RBI, 0 BB, 1 SO	Flexen	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+100
Zack Gelof	-170	2B	R	8	.194	OAK	@	TOR	25th	10th	h	0.5	0,0,2,0,0,0,0,2,2,0	0.7	48%	30%	67%	33%	.174 4-23, 0 HR, 0 RBI, 0 BB, 7 SO	Rodriguez	R		'+120
Cedric Mullins	-145	CF	L	-	.217	BAL	@	TB	19th	2nd	h	0.5	1,1,2,0,0,0,0,0,1,2	0.66	48%	50%	63%	53%	.188 9-48, 1 HR, 3 RBI, 1 BB, 10 SO	Alexander	L		'+100
Kyle Higashioka	-140	C	R	9	.230	SD	@	MIA	27th	16th	h	0.5	3,0,1,1,1,0,1,2,0,0	0.69	48%	60%	45%	50%	.444 4-9, 0 HR, 2 RBI, 2 BB, 4 SO	Munoz	R		'+100
Dylan Moore	-130	SS	R	6	.207	SEA	v	NYM	2nd	18th	h	0.5	1,2,1,0,0,0,1,0,0,2	0.62	48%	50%	39%	25%	.250 2-8, 0 HR, 0 RBI, 0 BB, 3 SO	Manaea	L	.300 3-10, 0 HR, 0 RBI, 0 BB, 4 SO	-105
Ben Rortvedt	-145	C	L	7	.258	TB	v	BAL	9th	12th	h	0.5	1,0,2,0,1,0,0,1,3,0	0.68	48%	50%	29%	27%	.176 3-17, 0 HR, 1 RBI, 3 BB, 4 SO	Burnes	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 0 SO	'+105
Ramon Urias	-155	3B	R	9	.232	BAL	@	TB	19th	2nd	h	0.5	0,3,1,0,0,0,0,0,0,1	0.6	47%	30%	62%	58%	.188 9-48, 1 HR, 3 RBI, 4 BB, 12 SO	Alexander	L		'+110
Jason Heyward	-120	RF	L	7	.210	LAD	v	PIT	21st	21st	h	0.5	1,1,1,0,1,1,1,0,1,1	0.6	47%	80%	60%	61%	.321 9-28, 0 HR, 2 RBI, 5 BB, 7 SO	Skenes	R	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	-115
Mj Melendez	-215	LF	L	6	.196	KC	v	STL	22nd	29th	h	0.5	0,0,2,0,0,1,1,1,0,2	0.62	47%	50%	59%	89%	.280 7-25, 1 HR, 4 RBI, 2 BB, 4 SO	Pallante	R	.250 1-4, 0 HR, 1 RBI, 0 BB, 0 SO	'+150
Lawrence Butler	-180	RF	L	1	.237	OAK	@	TOR	25th	10th	h	0.5	1,2,0,0,1,0,1,0,0,1	0.71	47%	50%	49%	100%	.375 3-8, 2 HR, 3 RBI, 0 BB, 3 SO	Rodriguez	R		'+125
Kyle Isbel	-160	CF	L	9	.221	KC	v	STL	22nd	29th	h	0.5	1,0,0,0,0,0,0,0,0,2	0.64	47%	20%	46%	67%	.571 8-14, 1 HR, 3 RBI, 2 BB, 2 SO	Pallante	R		'+115
Enrique Hernandez	-150	3B	R	6	.209	LAD	v	PIT	21st	21st	h	0.5	1,0,0,1,3,2,0,1,0,1	0.61	46%	60%	52%	36%	.118 2-17, 1 HR, 3 RBI, 2 BB, 7 SO	Skenes	R		'+105
Brayan Rocchio	-185	SS	S	8	.206	CLE	@	MIN	8th	6th	h	0.5	0,1,1,2,0,0,0,1,0,1	0.56	45%	50%	65%	57%	.240 6-25, 1 HR, 2 RBI, 1 BB, 5 SO	Richardson	R		'+130
Ji Hwan Bae	-140	CF	L	8	.191	PIT	@	LAD	5th	5th	h	0.5	0,1,0,0,0,0,1,0,1,1	0.5	44%	40%	54%	67%	.625 5-8, 0 HR, 1 RBI, 0 BB, 2 SO	Ryan	R		'+100
Jake Bauers	-115	1B	L	6	.210	MIL	v	CIN	11th	25th	h	0.5	0,2,0,0,0,0,0,0,1,1	0.56	44%	30%	44%	44%	.087 2-23, 0 HR, 2 RBI, 1 BB, 12 SO	Martinez	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	-125
Robbie Grossman	-120	RF	S	8	.244	TEX	@	NYY	3rd	4th	h	0.5	1,2,2,1,0,1,0,0,0,0	0.56	44%	50%	0%	0%		Rodon	L	.263 5-19, 1 HR, 3 RBI, 6 BB, 6 SO	-120
Leo Jimenez	-185	SS	R	9	.237	TOR	v	OAK	24th	27th	h	0.5	2,0,0,0,0,1,0,3,1,0	0.67	44%	40%	0%	0%	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	Bido	R		'+130
Mitch Garver	-120	DH	R	7	.169	SEA	v	NYM	2nd	18th	h	0.5	3,0,0,0,0,0,0,1,1,0	0.55	43%	30%	55%	70%	.111 1-9, 1 HR, 1 RBI, 4 BB, 4 SO	Manaea	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	-120
Stuart Fairchild	-110	CF	R	-	.222	CIN	@	MIL	16th	1st	h	0.5	1,1,0,0,0,1,0,0,0,1	0.52	43%	40%	38%	43%	.120 3-25, 2 HR, 4 RBI, 3 BB, 7 SO	Myers	R		-125
Pete Crow Armstrong	-190	CF	L	8	.215	CHC	@	CHW	26th	20th	h	0.5	0,2,0,1,1,2,1,1,1,3	0.61	43%	80%	0%	50%	.429 3-7, 0 HR, 0 RBI, 0 BB, 1 SO	Flexen	R	.000 0-4, 0 HR, 1 RBI, 0 BB, 0 SO	'+135
Bryan De La Cruz	-190	LF	R	6	.133	PIT	@	LAD	5th	5th	h	0.5	2,0,0,1,0,1,0	0.57	43%	43%	0%	0%	.000 0-3, 0 HR, 0 RBI, 1 BB, 2 SO	Ryan	R		'+135
Bobby Witt	'+120	SS	R	2	.344	KC	v	STL	22nd	29th	h	1.5	1,2,2,1,0,1,1,2,3,0	1.38	42%	40%	29%	36%	.276 8-29, 2 HR, 6 RBI, 1 BB, 6 SO	Pallante	R	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	-165
Jackson Holliday	-130	2B	L	8	.167	BAL	@	TB	19th	2nd	h	0.5	1,1,0,2,2,2,1,1,0,0	0.58	42%	70%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 1 SO	Alexander	L		-110
David Peralta	-205	RF	L	7	.242	SD	@	MIA	27th	16th	h	0.5	0,1,2,0,0,1,1,0,2,1	0.59	41%	60%	0%	50%	.200 1-5, 0 HR, 0 RBI, 0 BB, 1 SO	Munoz	R		'+145
Brandon Drury	-255	2B	R	8	.156	LAA	@	WSH	28th	28th	h	0.5	0,0,1,0,0,0,0,0,1,1	0.52	40%	30%	59%	51%	.273 3-11, 0 HR, 0 RBI, 1 BB, 1 SO	Corbin	L	.300 3-10, 0 HR, 0 RBI, 1 BB, 2 SO	'+180
Isaac Paredes	-200	3B	R	5	.184	CHC	@	CHW	26th	20th	h	0.5	0,2,0,0,0,1,0,2,0,2	0.7	40%	40%	0%	100%	.400 2-5, 1 HR, 2 RBI, 0 BB, 1 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	'+140
Zach Mckinstry	-190	SS	L	-	.188	DET	@	SF	23rd	22nd	h	0.5	0,0,0,0,1,1,1,2,1,0	0.49	39%	50%	51%	24%	.083 1-12, 0 HR, 1 RBI, 0 BB, 4 SO	Webb	R	.000 0-7, 0 HR, 0 RBI, 0 BB, 3 SO	'+135
Vidal Brujan	-135	SS	S	8	.217	MIA	v	SD	14th	3rd	h	0.5	0,0,0,0,2,0,0,0,1,0	0.53	39%	20%	37%	33%	.167 1-6, 0 HR, 1 RBI, 0 BB, 1 SO	Waldron	R		-105
Trea Turner	'+190	SS	R	2	.302	PHI	@	ARI	29th	19th	h	1.5	0,1,0,2,0,0,1,2,1,0	1.28	39%	20%	34%	39%	.235 12-51, 2 HR, 9 RBI, 6 BB, 8 SO	Gallen	R	.222 4-18, 1 HR, 1 RBI, 2 BB, 6 SO	-275
Luis Arraez	'+130	1B	L	1	.303	SD	@	MIA	27th	16th	h	1.5	1,2,1,1,0,1,1,0,2,1	1.3	39%	20%	0%	0%	.250 4-16, 0 HR, 0 RBI, 0 BB, 2 SO	Munoz	R		-185
Corey Julks	-140	LF	R	8	.222	CHW	v	CHC	13th	13th	h	0.5	1,0,0,0,0,0,0,0,1,0	0.53	39%	20%	0%	67%	.333 3-9, 1 HR, 1 RBI, 1 BB, 2 SO	Steele	L	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	'+100
