NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Jeremy Pena	-175	SS	R	5	.272	HOU	@	BOS	8th	8th	1b	0.5	0,0,0,1,0,0,2,0,0,3	0.79	57%	30%	51%	46%	.375 12-32, 0 HR, 2 RBI, 5 BB, 4 SO	Keller	R		'+130
Freddy Fermin	-130	C	R	7	.298	KC	v	STL	5th	10th	1b	0.5	0,1,0,3,2,2,0,1,1,0	0.7	57%	60%	46%	40%	.188 3-16, 0 HR, 1 RBI, 0 BB, 4 SO	Pallante	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 1 SO	-105
Anthony Volpe	-120	SS	R	7	.257	NYY	v	TEX	11th	11th	1b	0.5	1,1,1,1,1,1,1,0,0,0	0.72	57%	70%	35%	14%	.150 3-20, 0 HR, 1 RBI, 2 BB, 8 SO	Eovaldi	R	.000 0-6, 0 HR, 0 RBI, 0 BB, 3 SO	-115
Kebryan Hayes	-120	3B	R	7	.246	PIT	@	LAD	18th	21st	1b	0.5	1,0,1,1,2,0,1,2,2,1	0.8	56%	80%	53%	65%	.320 8-25, 0 HR, 3 RBI, 5 BB, 5 SO	Ryan	R		-115
Yandy Diaz	-135	1B	R	1	.272	TB	v	BAL	16th	13th	1b	0.5	0,2,1,1,0,1,0,1,1,0	0.77	56%	60%	50%	51%	.271 23-85, 1 HR, 10 RBI, 8 BB, 17 SO	Burnes	R	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+100
Andres Gimenez	-145	2B	L	6	.257	CLE	@	MIN	21st	28th	1b	0.5	1,1,1,1,1,2,0,2,2,1	0.77	56%	90%	44%	38%	.288 21-73, 1 HR, 7 RBI, 5 BB, 11 SO	Richardson	R	.333 1-3, 0 HR, 0 RBI, 0 BB, 0 SO	'+105
Masyn Winn	-175	SS	R	1	.275	STL	@	KC	9th	17th	1b	0.5	1,1,2,0,0,1,0,1,0,0	0.72	56%	50%	39%	33%	.100 1-10, 0 HR, 0 RBI, 1 BB, 0 SO	Wacha	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 1 SO	'+130
Xander Bogaerts	-140	2B	R	5	.271	SD	@	MIA	6th	1st	1b	0.5	0,1,0,0,2,2,1,2,1,0	0.85	55%	60%	53%	67%	.222 6-27, 1 HR, 3 RBI, 1 BB, 4 SO	Munoz	R		'+105
Brendan Rodgers	-160	2B	R	5	.275	COL	v	ATL	25th	6th	1b	0.5	0,1,1,1,1,0,1,0,2,1	0.71	55%	70%	52%	69%	.255 14-55, 2 HR, 8 RBI, 2 BB, 13 SO	Fried	L	.167 1-6, 0 HR, 0 RBI, 0 BB, 0 SO	'+120
Masataka Yoshida	-105	LF	L	3	.284	BOS	v	HOU	2nd	5th	1b	0.5	1,2,0,0,0,0,2,1,2,0	0.74	55%	50%	50%	57%	.259 7-27, 0 HR, 2 RBI, 2 BB, 2 SO	Arrighetti	R		-130
Jt Realmuto	'+100	C	R	6	.246	PHI	@	ARI	7th	12th	1b	0.5	0,1,3,1,0,1,0,0,0,0	0.71	55%	40%	48%	39%	.357 10-28, 3 HR, 7 RBI, 2 BB, 3 SO	Gallen	R	.000 0-3, 0 HR, 0 RBI, 1 BB, 1 SO	-140
Yainer Diaz	-210	C	R	4	.301	HOU	@	BOS	8th	8th	1b	0.5	0,3,1,1,0,1,0,2,3,1	0.84	55%	70%	44%	86%	.333 10-30, 2 HR, 6 RBI, 3 BB, 3 SO	Keller	R		'+155
Teoscar Hernandez	'+105	CF	R	2	.269	LAD	v	PIT	12th	27th	1b	0.5	1,0,0,1,3,1,0,1,1,1	0.75	55%	70%	44%	46%	.214 6-28, 1 HR, 3 RBI, 2 BB, 7 SO	Skenes	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	-145
Jurickson Profar	-110	LF	S	2	.298	SD	@	MIA	6th	1st	1b	0.5	0,1,2,0,0,0,1,0,0,0	0.7	55%	30%	41%	41%	.342 13-38, 2 HR, 8 RBI, 5 BB, 5 SO	Munoz	R		-120
William Contreras	-105	C	R	4	.288	MIL	v	CIN	29th	15th	1b	0.5	0,0,0,0,0,0,0,1,1,1	0.75	54%	30%	50%	71%	.325 25-77, 3 HR, 7 RBI, 7 BB, 13 SO	Martinez	R	.400 2-5, 0 HR, 1 RBI, 0 BB, 1 SO	-130
Elias Diaz	-125	C	R	8	.274	COL	v	ATL	25th	6th	1b	0.5	0,1,1,0,0,0,1,1,0,1	0.7	54%	50%	42%	40%	.226 7-31, 1 HR, 2 RBI, 1 BB, 9 SO	Fried	L	.333 3-9, 0 HR, 0 RBI, 0 BB, 2 SO	-110
Nolan Arenado	-145	3B	R	6	.261	STL	@	KC	9th	17th	1b	0.5	2,2,0,2,0,0,1,1,3,0	0.75	53%	60%	48%	42%	.259 7-27, 1 HR, 3 RBI, 2 BB, 0 SO	Wacha	R	.471 8-17, 4 HR, 6 RBI, 2 BB, 2 SO	'+110
Lourdes Gurriel	-125	LF	R	5	.265	ARI	v	PHI	4th	16th	1b	0.5	0,2,0,0,1,0,0,1,0,2	0.75	53%	40%	48%	68%	.333 11-33, 2 HR, 3 RBI, 2 BB, 11 SO	Nola	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 3 SO	-110
Michael Stefanic	-140	2B	R	9	.340	LAA	@	WSH	10th	2nd	1b	0.5	0,0,0,1,2,2,0,2,1,2	0.88	53%	60%	38%	100%	.667 2-3, 0 HR, 0 RBI, 0 BB, 0 SO	Corbin	L		'+105
Alec Burleson	-155	RF	L	2	.276	STL	@	KC	9th	17th	1b	0.5	1,1,0,0,0,1,0,1,0,2	0.69	53%	50%	37%	17%	.250 6-24, 2 HR, 4 RBI, 0 BB, 2 SO	Wacha	R	.333 1-3, 0 HR, 1 RBI, 0 BB, 0 SO	'+115
Bligh Madris	'+100	RF	L	5	.312	DET	@	SF	15th	23rd	1b	0.5	0,1,2,0,1,1,0,0,1,0	0.73	53%	50%	0%	0%	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	Webb	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-135
Nathaniel Lowe	'+120	1B	L	6	.260	TEX	@	NYY	14th	30th	1b	0.5	0,2,1,1,0,1,0,0,0,1	0.67	52%	50%	55%	30%	.273 6-22, 1 HR, 2 RBI, 6 BB, 7 SO	Rodon	L		-160
Alec Bohm	-145	3B	R	4	.298	PHI	@	ARI	7th	12th	1b	0.5	0,0,1,1,0,1,3,0,0,1	0.67	52%	50%	53%	50%	.326 15-46, 1 HR, 9 RBI, 1 BB, 2 SO	Gallen	R	.000 0-5, 0 HR, 0 RBI, 1 BB, 0 SO	'+110
Brendan Donovan	-145	LF	L	5	.265	STL	@	KC	9th	17th	1b	0.5	0,2,0,1,3,0,1,0,1,2	0.73	52%	60%	51%	57%	.333 7-21, 0 HR, 0 RBI, 0 BB, 3 SO	Wacha	R	.167 1-6, 0 HR, 0 RBI, 0 BB, 2 SO	'+110
Ezequiel Tovar	-120	SS	R	2	.279	COL	v	ATL	25th	6th	1b	0.5	1,1,0,1,0,0,1,0,2,0	0.71	52%	50%	49%	75%	.242 8-33, 1 HR, 4 RBI, 0 BB, 13 SO	Fried	L		-115
Adley Rutschman	-110	C	S	5	.261	BAL	@	TB	23rd	9th	1b	0.5	0,0,1,0,1,0,1,0,1,1	0.73	52%	50%	47%	44%	.230 17-74, 3 HR, 14 RBI, 11 BB, 20 SO	Alexander	L		-120
Alex Bregman	-160	3B	R	2	.256	HOU	@	BOS	8th	8th	1b	0.5	1,0,1,1,0,0,0,1,2,2	0.67	52%	60%	46%	58%	.471 16-34, 1 HR, 5 RBI, 5 BB, 6 SO	Keller	R		'+115
Maikel Garcia	-155	3B	R	8	.238	KC	v	STL	5th	10th	1b	0.5	0,2,1,1,0,0,1,0,1,1	0.67	51%	60%	54%	60%	.385 5-13, 0 HR, 1 RBI, 1 BB, 4 SO	Pallante	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+115
Gleyber Torres	-120	2B	R	5	.235	NYY	v	TEX	11th	11th	1b	0.5	0,1,1,0,0,1,1,2,1,1	0.61	51%	70%	49%	36%	.115 3-26, 1 HR, 1 RBI, 1 BB, 2 SO	Eovaldi	R	.205 8-39, 0 HR, 1 RBI, 2 BB, 8 SO	-115
Salvador Perez	-140	C	R	4	.280	KC	v	STL	5th	10th	1b	0.5	0,2,1,1,0,0,1,0,1,1	0.68	51%	60%	49%	58%	.393 11-28, 3 HR, 9 RBI, 0 BB, 6 SO	Pallante	R	.500 2-4, 1 HR, 2 RBI, 0 BB, 1 SO	'+105
Marcell Ozuna	-140	DH	R	3	.298	ATL	@	COL	19th	14th	1b	0.5	1,0,2,0,0,1,0,0,1,0	0.63	51%	40%	48%	56%	.276 8-29, 3 HR, 6 RBI, 5 BB, 5 SO	Hudson	R	.600 3-5, 0 HR, 1 RBI, 0 BB, 1 SO	'+105
Brice Turang	-165	2B	L	1	.259	MIL	v	CIN	29th	15th	1b	0.5	2,1,0,0,1,1,0,2,0,0	0.72	51%	50%	40%	28%	.193 11-57, 2 HR, 8 RBI, 7 BB, 9 SO	Martinez	R	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	'+120
Max Kepler	'+115	RF	L	5	.266	MIN	v	CLE	24th	3rd	1b	0.5	1,0,1,0,0,1,0,1,1,0	0.6	51%	50%	38%	34%	.176 12-68, 2 HR, 6 RBI, 4 BB, 16 SO	Williams	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 2 SO	-155
Geraldo Perdomo	'+140	SS	S	9	.281	ARI	v	PHI	4th	16th	1b	0.5	2,1,0,1,1,0,0,0,2,1	0.68	51%	60%	37%	47%	.353 12-34, 0 HR, 3 RBI, 3 BB, 5 SO	Nola	R	.333 1-3, 0 HR, 1 RBI, 1 BB, 0 SO	-190
Manny Machado	-125	3B	R	4	.270	SD	@	MIA	6th	1st	1b	0.5	1,0,2,0,0,1,0,2,0,0	0.68	50%	40%	52%	64%	.320 8-25, 1 HR, 5 RBI, 3 BB, 6 SO	Munoz	R		-105
Ketel Marte	'+100	2B	S	2	.299	ARI	v	PHI	4th	16th	1b	0.5	2,1,0,1,0,0,0,0,0,1	0.7	50%	40%	49%	67%	.314 11-35, 1 HR, 5 RBI, 3 BB, 7 SO	Nola	R	.167 1-6, 1 HR, 3 RBI, 0 BB, 2 SO	-140
Ryan Mountcastle	-120	1B	R	6	.269	BAL	@	TB	23rd	9th	1b	0.5	2,0,0,0,0,0,1,1,0,1	0.65	50%	40%	47%	47%	.311 14-45, 3 HR, 7 RBI, 5 BB, 12 SO	Alexander	L		-115
Juan Soto	'+110	RF	L	2	.305	NYY	v	TEX	11th	11th	1b	0.5	0,1,1,1,0,1,0,1,0,1	0.63	50%	60%	44%	67%	.455 5-11, 0 HR, 2 RBI, 2 BB, 4 SO	Eovaldi	R	.500 1-2, 0 HR, 0 RBI, 2 BB, 1 SO	-150
Gunnar Henderson	-110	SS	L	3	.280	BAL	@	TB	23rd	9th	1b	0.5	1,1,1,0,2,2,0,0,0,0	0.62	50%	50%	43%	48%	.293 24-82, 7 HR, 12 RBI, 10 BB, 28 SO	Alexander	L		-125
Spencer Horwitz	'+110	2B	L	4	.282	TOR	v	OAK	27th	29th	1b	0.5	1,1,0,2,1,0,2,0,0,1	0.67	50%	60%	40%	33%	.294 5-17, 1 HR, 2 RBI, 2 BB, 2 SO	Bido	R		-150
Alex Call	-105	RF	R	7	.415	WSH	v	LAA	17th	22nd	1b	0.5	1,0,0,3,0,0,0,2,2,3	0.89	50%	50%	34%	50%	.294 5-17, 0 HR, 1 RBI, 1 BB, 0 SO	Canning	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-125
Josh Smith	'+120	3B	L	1	.272	TEX	@	NYY	14th	30th	1b	0.5	0,2,0,1,0,3,0,0,0,0	0.61	50%	30%	29%	14%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Rodon	L		-165
Jazz Chisholm	'+130	3B	L	6	.262	NYY	v	TEX	11th	11th	1b	0.5	1,0,1,1,0,1,1,0,0,0	0.5	50%	50%	0%	0%		Eovaldi	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-180
Jackson Chourio	-130	RF	R	2	.271	MIL	v	CIN	29th	15th	1b	0.5	1,0,1,1,2,2,2,3,1,0	0.65	50%	80%	0%	50%	.211 4-19, 0 HR, 4 RBI, 5 BB, 7 SO	Martinez	R	.000 0-2, 0 HR, 0 RBI, 0 BB, 1 SO	-105
Jorge Soler	-140	DH	R	1	.207	ATL	@	COL	19th	14th	1b	0.5	0,0,1,0,1,1,0,1	0.5	50%	50%	0%	100%	.400 2-5, 1 HR, 2 RBI, 0 BB, 1 SO	Hudson	R	.250 3-12, 0 HR, 1 RBI, 4 BB, 4 SO	'+105
Whit Merrifield	-150	LF	R	9	.269	ATL	@	COL	19th	14th	1b	0.5	0,1,0,0,1,0,1,1,0,1	0.5	50%	50%	0%	100%	.333 1-3, 0 HR, 1 RBI, 0 BB, 1 SO	Hudson	R	.333 4-12, 0 HR, 0 RBI, 0 BB, 2 SO	'+110
Andy Pages	'+155	CF	R	8	.244	LAD	v	PIT	12th	27th	1b	0.5	0,0,1,0,0,1,0,1,1,0	0.6	50%	40%	0%	50%	.300 3-10, 1 HR, 1 RBI, 3 BB, 4 SO	Skenes	R	.000 2-2, 1 HR, 1 RBI, 0 BB, 0 SO	-210
Justin Turner	'+115	1B	R	4	.200	SEA	v	NYM	13th	26th	1b	0.5	1,2,1,0,0,1,0,0	0.62	50%	50%	0%	0%	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	Manaea	L	.385 5-13, 1 HR, 3 RBI, 0 BB, 3 SO	-160
Randy Arozarena	'+135	LF	R	2	.279	SEA	v	NYM	13th	26th	1b	0.5	0,1,0,1,0,0,0,1,1,0	0.58	50%	40%	0%	0%	.000 0-2, 0 HR, 0 RBI, 2 BB, 0 SO	Manaea	L	.333 2-6, 0 HR, 0 RBI, 1 BB, 1 SO	-185
Nolan Schanuel	-175	1B	L	1	.253	LAA	@	WSH	10th	2nd	1b	0.5	2,1,1,2,0,0,1,0,2,0	0.69	49%	60%	69%	0%	.000 0-5, 0 HR, 0 RBI, 0 BB, 2 SO	Corbin	L		'+130
Freddie Freeman	-105	1B	L	3	.292	LAD	v	PIT	12th	27th	1b	0.5	0,0,0,0,1,0,1,0,2,0	0.62	49%	30%	51%	47%	.378 17-45, 4 HR, 9 RBI, 2 BB, 10 SO	Skenes	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	-130
Austin Riley	-175	3B	R	2	.265	ATL	@	COL	19th	14th	1b	0.5	4,1,0,0,0,2,1,0,1,1	0.58	49%	60%	50%	67%	.270 10-37, 1 HR, 3 RBI, 3 BB, 8 SO	Hudson	R	.125 1-8, 0 HR, 1 RBI, 0 BB, 1 SO	'+125
Marcus Semien	'+110	2B	R	3	.245	TEX	@	NYY	14th	30th	1b	0.5	1,0,0,1,0,1,0,1,0,1	0.65	49%	50%	48%	46%	.267 8-30, 0 HR, 1 RBI, 2 BB, 4 SO	Rodon	L	.231 3-13, 1 HR, 2 RBI, 0 BB, 2 SO	-150
Logan Ohoppe	-130	C	R	3	.260	LAA	@	WSH	10th	2nd	1b	0.5	1,1,0,0,1,1,0,0,0,0	0.63	49%	40%	46%	50%	.200 3-15, 1 HR, 2 RBI, 0 BB, 8 SO	Corbin	L	.500 1-2, 0 HR, 0 RBI, 0 BB, 0 SO	-105
Sal Frelick	-110	RF	L	8	.273	MIL	v	CIN	29th	15th	1b	0.5	2,1,1,2,0,0,1,0,4,0	0.72	49%	60%	44%	33%	.300 9-30, 1 HR, 3 RBI, 6 BB, 5 SO	Martinez	R	.500 1-2, 0 HR, 2 RBI, 0 BB, 0 SO	-125
Johan Rojas	'+110	CF	R	9	.241	PHI	@	ARI	7th	12th	1b	0.5	1,0,1,0,1,0,2,1,0,1	0.61	49%	60%	44%	50%	.286 2-7, 0 HR, 1 RBI, 1 BB, 1 SO	Gallen	R		-150
Yordan Alvarez	-110	LF	L	3	.302	HOU	@	BOS	8th	8th	1b	0.5	2,1,0,1,1,2,0,1,0,1	0.66	49%	70%	43%	50%	.500 12-24, 2 HR, 8 RBI, 5 BB, 2 SO	Keller	R		-125
Jarren Duran	'+100	LF	L	1	.293	BOS	v	HOU	2nd	5th	1b	0.5	0,1,2,1,1,1,0,1,0,1	0.69	49%	70%	40%	25%	.250 4-16, 1 HR, 3 RBI, 1 BB, 4 SO	Arrighetti	R		-135
Jackson Merrill	-135	CF	L	6	.293	SD	@	MIA	6th	1st	1b	0.5	0,0,1,0,0,0,0,2,1,1	0.69	49%	40%	0%	75%	.455 5-11, 1 HR, 2 RBI, 1 BB, 0 SO	Munoz	R		'+100
Jd Martinez	'+120	DH	R	3	.256	NYM	@	SEA	30th	24th	1b	0.5	1,1,0,1,1,0,0,0,0,0	0.56	49%	40%	0%	0%	.333 1-3, 0 HR, 0 RBI, 1 BB, 1 SO	Gilbert	R	.200 1-5, 0 HR, 0 RBI, 1 BB, 2 SO	-165
Corey Seager	'+110	SS	L	2	.274	TEX	@	NYY	14th	30th	1b	0.5	3,0,0,1,1,1,0,0,0,0	0.67	48%	40%	50%	46%	.231 3-13, 0 HR, 1 RBI, 1 BB, 2 SO	Rodon	L	.667 4-6, 1 HR, 2 RBI, 0 BB, 0 SO	-150
Paul Goldschmidt	-105	1B	R	4	.231	STL	@	KC	9th	17th	1b	0.5	0,2,1,0,0,0,0,0,1,1	0.6	48%	40%	50%	48%	.259 7-27, 1 HR, 2 RBI, 3 BB, 9 SO	Wacha	R	.211 4-19, 0 HR, 2 RBI, 3 BB, 8 SO	-125
Bryson Stott	-110	2B	L	8	.237	PHI	@	ARI	7th	12th	1b	0.5	0,2,1,2,0,0,0,1,0,0	0.59	48%	40%	50%	56%	.333 13-39, 3 HR, 6 RBI, 2 BB, 8 SO	Gallen	R	.333 2-6, 0 HR, 0 RBI, 0 BB, 1 SO	-120
Vinnie Pasquantino	-155	1B	L	3	.264	KC	v	STL	5th	10th	1b	0.5	1,1,0,1,1,1,0,2,0,0	0.59	48%	60%	49%	60%	.318 7-22, 0 HR, 4 RBI, 0 BB, 2 SO	Pallante	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 1 SO	'+115
Dansby Swanson	'+105	SS	R	7	.230	CHC	@	CHW	28th	18th	1b	0.5	0,0,1,1,0,1,1,2,1,1	0.55	48%	70%	47%	40%	.280 7-25, 2 HR, 5 RBI, 3 BB, 9 SO	Flexen	R	.615 8-13, 0 HR, 1 RBI, 0 BB, 3 SO	-145
Rafael Devers	'+125	3B	L	4	.301	BOS	v	HOU	2nd	5th	1b	0.5	0,1,1,0,0,1,2,0,0,0	0.57	48%	40%	46%	29%	.143 5-35, 0 HR, 5 RBI, 3 BB, 9 SO	Arrighetti	R		-175
Bryce Harper	'+100	1B	L	3	.276	PHI	@	ARI	7th	12th	1b	0.5	0,0,0,0,2,0,2,0,2,0	0.55	48%	30%	45%	52%	.396 19-48, 2 HR, 9 RBI, 8 BB, 9 SO	Gallen	R	.333 4-12, 0 HR, 0 RBI, 1 BB, 3 SO	-135
Ceddanne Rafaela	-105	CF	R	9	.257	BOS	v	HOU	2nd	5th	1b	0.5	2,1,1,1,2,0,2,0,1,1	0.63	48%	80%	29%	67%	.429 3-7, 0 HR, 1 RBI, 2 BB, 3 SO	Arrighetti	R		-130
Colt Keith	-165	2B	L	2	.251	DET	@	SF	15th	23rd	1b	0.5	1,1,1,0,0,2,1,0,0,2	0.63	48%	60%	0%	100%	.500 2-4, 0 HR, 0 RBI, 0 BB, 0 SO	Webb	R		'+120
Francisco Lindor	'+120	SS	S	1	.256	NYM	@	SEA	30th	24th	1b	0.5	0,1,1,2,1,0,1,2,1,1	0.61	47%	80%	50%	43%	.188 3-16, 1 HR, 2 RBI, 1 BB, 4 SO	Gilbert	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-160
Keibert Ruiz	'+105	C	S	4	.226	WSH	v	LAA	17th	22nd	1b	0.5	0,0,1,1,2,0,1,0,1,0	0.56	47%	50%	49%	20%	.200 3-15, 0 HR, 1 RBI, 2 BB, 1 SO	Canning	R	.000 2-2, 0 HR, 0 RBI, 0 BB, 0 SO	-145
Jorge Polanco	'+135	2B	S	5	.207	SEA	v	NYM	13th	26th	1b	0.5	1,1,0,0,0,2,0,1,0,0	0.53	47%	40%	49%	56%	.250 2-8, 0 HR, 0 RBI, 1 BB, 4 SO	Manaea	L	.000 0-6, 0 HR, 0 RBI, 1 BB, 0 SO	-185
Seiya Suzuki	'+110	RF	R	3	.270	CHC	@	CHW	28th	18th	1b	0.5	0,2,0,1,0,0,1,1,0,1	0.62	47%	50%	47%	33%	.148 4-27, 1 HR, 1 RBI, 3 BB, 9 SO	Flexen	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 0 SO	-145
Jonah Heim	'+120	C	S	9	.233	TEX	@	NYY	14th	30th	1b	0.5	2,0,0,2,0,1,0,0,0,2	0.63	47%	40%	39%	47%	.409 9-22, 2 HR, 6 RBI, 1 BB, 3 SO	Rodon	L		-165
Abraham Toro	'+110	3B	S	6	.247	OAK	@	TOR	20th	4th	1b	0.5	0,0,1,1,0,0,0,0,1,0	0.64	47%	30%	36%	41%	.238 5-21, 1 HR, 4 RBI, 0 BB, 7 SO	Rodriguez	R		-150
Kyle Schwarber	'+150	DH	L	1	.261	PHI	@	ARI	7th	12th	1b	0.5	0,1,1,1,1,1,1,0,1,0	0.59	47%	70%	33%	45%	.217 10-46, 2 HR, 4 RBI, 10 BB, 12 SO	Gallen	R	.143 1-7, 1 HR, 3 RBI, 1 BB, 3 SO	-205
Wyatt Langford	'+115	LF	R	5	.242	TEX	@	NYY	14th	30th	1b	0.5	1,0,0,3,0,0,0,0,0,0	0.6	47%	20%	0%	0%		Rodon	L		-160
Otto Lopez	-130	2B	R	7	.226	MIA	v	SD	1st	25th	1b	0.5	0,0,1,1,1,2,0,1,0,1	0.58	47%	60%	0%	50%	.214 3-14, 0 HR, 1 RBI, 1 BB, 1 SO	Waldron	R	.000 0-3, 0 HR, 0 RBI, 0 BB, 0 SO	-105
