ryan tannehill	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brock osweiler	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenyan drake	74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frank gore	29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
senorise perry	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon bolden	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny stills	95,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danny amendola	73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
albert wilson	55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jakeem grant	40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner mcevoy	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a.j. derby	74,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike gesicki	34,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durham smythe	24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akeem spence	52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davon godchaux	42,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan phillips	45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vincent taylor	26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert quinn	59,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron wake	55,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andre branch	42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william hayes	46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles harris	33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiko alonso	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raekwon mcmillan	88,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase allen	3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerome baker	43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephone anthony	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t.j. mcdonald	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reshad jones	91,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minkah fitzpatrick	64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavien howard	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bobby mccain	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torry mctyer	9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cordrea tankersley	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walt aikens	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tom brady	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james white	48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james develin	47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rex burkhead	49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sony michel	0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy hill	16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris hogan	91,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillip dorsett	76,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cordarrelle patterson	21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riley mccarron	20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt slater	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rob gronkowski	100,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwayne allen	31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob hollister	0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danny shelton	54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcom brown	43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawrence guy	39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adam butler	32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deatrich wise jr	31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey flowers	68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keionta davis	0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian clayborn	30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geneo grissom	0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jawhaun bentley	69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elandon roberts	27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle van noy	66,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donta hightower	68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas grigsby	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin mccourty	97,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick chung	99,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duron harmon	68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nate ebner	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephon gilmore	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan jones	51,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric rowe	100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jason mccourty	8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon king	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam darnold	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bilal powell	40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah crowell	40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trenton cannon	20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quincy enunwa	67,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robby anderson	58,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrelle pryor	40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jermaine kearse	0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charone peake	22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andre roberts	17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric tomlinson	48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neal sterling	67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan leggett	25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nathan shepherd	46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steve mclendon	30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike pennel	26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonard williams	66,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon copeland	73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henry anderson	49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah attaochu	14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avery williamson	91,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron lee	91,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan jenkins	63,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frankie luvu	50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neville hewitt	10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin pierre-louis	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamal adams	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doug middleton	100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.j. wilcox	7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrence brooks	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morris claiborne	90,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trumaine johnson	74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buster skrine	84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darryl roberts	31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parry nickerson	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juston burris	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derek carr	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marshawn lynch	36,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jalen richard	50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doug martin	14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith smith	9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordy nelson	97,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amari cooper	93,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seth roberts	64,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martavis bryant	0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon lafell	0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keon hatcher	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dwayne harris	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared cook	91,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derek carrier	34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee smith	12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurice hurst	67,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frostee rucker	65,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clinton mcdonald	0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin ellis	71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p.j. hall	51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnathan hankins	0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian price	0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bruce irvin	49,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arden key	51,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tank carradine	0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shilique calhoun	19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick johnson	62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marquel lee	38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tahir whitehead	100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emmanuel lamur	2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas morrow	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle wilber	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reggie nelson	100,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus gilchrist	89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erik harris	0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
karl joseph	11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gareon conley	90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leon hall	98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rashaan melvin	78,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominique rodgers-cromartie	32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben roethlisberger	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james conner	92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roosevelt nix	23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevan ridley	0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaylen samuels	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antonio brown	99,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juju smith-schuster	75,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james washington	13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin hunter	61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan switzer	8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darrius heyward-bey	1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesse james	82,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vance mcdonald	0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xavier grimble	26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javon hargrave	27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyson alualu	33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel mccullers	11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leterrius walton	0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron heyward	85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stephon tuitt	82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vince williams	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jon bostic	66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyler matakevich	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew thomas	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t.j. watt	96,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bud dupree	93,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony chickillo	11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sean davis	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrell edmunds	83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morgan burnett	45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nat berhe	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan dangerfield	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artie burns	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike hilton	67,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron sutton	37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joe haden	65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coty sensabaugh	0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaine gabbert	48,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marcus mariota	52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dion lewis	71,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick henry	29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david fluellen	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey davis	91,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tajae sharpe	84,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rishard matthews	52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taywan taylor	13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darius jennings	9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonnu smith	58,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke stocker	36,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delanie walker	57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony firkser	0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beau brinkley	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mycole pruitt	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jurrell casey	84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin johnson	45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bennie logan	21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daquan jones	65,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wesley woodyard	97,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jayon brown	71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
will compton	31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian orakpo	77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamalei correa	77,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick morgan	23,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harold landry	0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron wallace	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daren bates	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rashaan evans	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenny vaccaro	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin byard	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dane cruikshank	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brynden trawick	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan ryan	94,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
malcolm butler	89,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adoree jackson	77,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leshaun sims	13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam bradford	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david johnson	68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chase edmonds	32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick coleman	9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t.j. logan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chad williams	94,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
larry fitzgerald	98,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian kirk	85,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.j. nelson	2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trent sherfield	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricky seals-jones	92,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gabe holmes	17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert nkemdiche	70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey peters	71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodney gunter	38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garrison smith	18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olsen pierre	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandler jones	80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benson mayowa	72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zach moore	28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacquies smith	20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh bynes	90,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deone bucannon	100,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haason reddick	18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gerald hodges	0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budda baker	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antoine bethea	97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tre boston	94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamar taylor	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patrick peterson	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bene benwikere	1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rudy ford	3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon williams	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt ryan	100,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt schaub	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tevin coleman	51,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devonta freeman	56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricky ortiz	14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ito smith	0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julio jones	81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mohamed sanu	80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calvin ridley	66,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin hardy	9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marvin hall	11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russell gage	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deante burton	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austin hooper	84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logan paulsen	27,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eric saubert	19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grady jarrett	75,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrell mcclain	54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jack crawford	42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deadrin senat	28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vic beasley jr	61,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
takkarist mckinley	65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brooks reed	39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derrick shelby	35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deion jones	96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corey nelson	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devondre campbell	99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duke riley	13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foye oluokun	6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kemal ishmael	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricardo allen	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan richards	0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damontae kazee	49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keanu neal	51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith tandy	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert alford	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desmond trufant	93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brian poole	88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blidi wreh-wilson	0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin bethel	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cam newton	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christian mccaffrey	85,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex armah	30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c.j. anderson	18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cameron artis-payne	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devin funchess	85,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torrey smith	76,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jarius wright	46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d.j. moore	25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damiere byrd	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ian thomas	55,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris manhertz	51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greg olsen	24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kawann short	55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dontari poe	55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kyle love	48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vernon butler	39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wes horton	67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mario addison	58,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julius peppers	38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marquis haynes	0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luke kuechly	98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david mayo	28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jared norris	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaq thompson	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben jacobs	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mike adams	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danorris searcy	64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colin jones	36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rashaan gaulden	0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james bradberry	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donte jackson	100,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
captain munnerlyn	73,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn elder	0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorenzo doss	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitchell trubisky	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordan howard	71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tarik cohen	40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael burton	13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benny cunningham	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allen robinson ii	96,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylor gabriel	86,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony miller	56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin white	17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
josh bellamy	3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trey burton	87,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dion sims	29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben braunecker	3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel brown	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eddie goldman	43,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bilal nichols	0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
akiem hicks	73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron lynch	35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roy robertson-harris	37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonathan bullard	35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danny trevathan	95,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roquan smith	13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nick kwiatkoski	78,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joel iyiegbuniwe	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khalil mack	70,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonard floyd	77,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sam acho	18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isaiah irving	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eddie jackson	100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
